name,address,business_status,latitude,longitude,coordonnees_gps,temp
Le Sporting Nantes,"3 Imp. du Bourrelier, Saint-Herblain",OPERATIONAL,-1.6415682,47.2215137,"47.2215137,-1.6415682",-1.6415682
SNUC Tennis,"Stade Pascal Laporte, 74 Bd des Anglais, Nantes",OPERATIONAL,-1.5807256,47.2296294,"47.2296294,-1.5807256",-1.5807256
Sporting Club Nantes,"9 Rue de la Révolution des Œillets, Nantes",OPERATIONAL,-1.5209364,47.2188429,"47.2188429,-1.5209364",-1.5209364
Rezé Tennis Club,"Rue des Champs Garnier, Rezé",OPERATIONAL,-1.5668334,47.1823948,"47.1823948,-1.5668334",-1.5668334
ORVAULT CHOLIERE TC,"108 Bis Av. Claude Antoine Peccot, Orvault",OPERATIONAL,-1.6103049,47.25280009999999,"47.25280009999999,-1.6103049",-1.6103049
UrbanPadel - Club Padel Nantes Carquefou,"20 Rue du Moulin Boisseau, Carquefou",OPERATIONAL,-1.4805188,47.287857,"47.287857,-1.4805188",-1.4805188
Smash Goal,"5 Rue de la Garde bat A, Nantes",OPERATIONAL,-1.501077,47.24976789999999,"47.24976789999999,-1.501077",-1.501077
ENTENTE TENNIS VERTOU,"Rte de la ville au Blanc, Vertou",OPERATIONAL,-1.4629783,47.17850910000001,"47.17850910000001,-1.4629783",-1.4629783
D'sport & Co Nantes - Squash - Beach Bar - Restaurant - Anniversaire,"5 Rue des Pays-Bas, Nantes",OPERATIONAL,-1.5025903,47.2558189,"47.2558189,-1.5025903",-1.5025903
UrbanSoccer Nantes - Carquefou,"ZAC du Moulin Boisseau, 3 Rue Suzanne Lenglen, Carquefou",OPERATIONAL,-1.4813341,47.287167,"47.287167,-1.4813341",-1.4813341
Larde Sports Nantes - Les Sorinières,"Rez de chaussée, 14 Av. de Morges, Vertou",OPERATIONAL,-1.4709184,47.1674835,"47.1674835,-1.4709184",-1.4709184
BOURGUEIL ENTENTE SPORTIVE,"Av. de Saint-Nicolas, Chouzé-sur-Loire",OPERATIONAL,0.158686,47.286907,"47.286907,0.158686",0.158686
Sensation Paddle,"13bis Rte de Menuet, Rivarennes",OPERATIONAL,0.3472586,47.26123579999999,"47.26123579999999,0.3472586",0.3472586
Dr PADEL Chirurgien Dentiste,"11 Bd Léo Lagrange, Ballan-Miré",OPERATIONAL,0.6129616,47.3370689,"47.3370689,0.6129616",0.6129616
TRUYES CORMERY TENNIS CLUB,"Mairie, Rue du Clocher, Truyes",OPERATIONAL,0.8487751,47.2749862,"47.2749862,0.8487751",0.8487751
TENNIS BLERE VAL DE CHER,"Terrain de la Gâtine, Bléré",OPERATIONAL,0.9909859,47.3275047,"47.3275047,0.9909859",0.9909859
SPORTS ATHLETIQUES VIERZONNAIS TENNIS,"144 Avenue Edouard Vaillant, Vierzon",OPERATIONAL,2.069791,47.221439,"47.221439,2.069791",2.069791
Padel Park,"1 Bd Maréchal de Lattre de Tassigny, Dijon",OPERATIONAL,5.067993299999999,47.32241759999999,"47.32241759999999,5.067993299999999",5.067993299999999
QUETIGNY A.S.,"Place Abbé Picard, Quetigny",OPERATIONAL,5.115273999999999,47.311241,"47.311241,5.115273999999999",5.115273999999999
Tennis Club,"Hameau de, Fénay",OPERATIONAL,5.0492748,47.2515204,"47.2515204,5.0492748",5.0492748
Tennis Club,"Stade Jean Guichard, Route de Flammerans, Auxonne",OPERATIONAL,5.3917402,47.197645,"47.197645,5.3917402",5.3917402
Tennis Padel Grand Besançon Métropole,"Rte de Belfort, Thise",OPERATIONAL,6.072595600000001,47.2675084,"47.2675084,6.072595600000001",6.072595600000001
Comité Départemental Tennis du Doubs,"49 Av. de l'Observatoire, Besançon",OPERATIONAL,5.9864532,47.2482774,"47.2482774,5.9864532",5.9864532
BESANCON TENNIS CLUB,"16 Rue de Trepillot, Besançon",OPERATIONAL,6.003461000000001,47.242603,"47.242603,6.003461000000001",6.003461000000001
Franche Comté Tennis League,"49 Av. de l'Observatoire, Besançon",OPERATIONAL,5.986725499999999,47.24808729999999,"47.24808729999999,5.986725499999999",5.986725499999999
Play Arena,"5 Rue Auguste Jouchoux, Besançon",OPERATIONAL,5.9867886,47.2364745,"47.2364745,5.9867886",5.9867886
TENNIS MARNAY,"6 Rue de la Poterie, Chenevrey-et-Morogne",OPERATIONAL,5.771561,47.287753,"47.287753,5.771561",5.771561
Tennis Padel - Carnac Beaumer,"All. des Tennis, Carnac",CLOSED_TEMPORARILY,-3.0563184,47.5737949,"47.5737949,-3.0563184",-3.0563184
BELLE ILE TENNIS CLUB,"Le Gouerch, Le Palais",OPERATIONAL,-3.160968,47.333474,"47.333474,-3.160968",-3.160968
PRESQU'ILE DE QUIBERON,Saint-Pierre-Quiberon,OPERATIONAL,-3.1286905,47.5133657,"47.5133657,-3.1286905",-3.1286905
CLUB DE TENNIS DE MESQUER,"Complexe Sportif de la Vigne, Mesquer",OPERATIONAL,-2.460798,47.399615,"47.399615,-2.460798",-2.460798
Bouée Paddle Damgan,"7068 Rue Espa. du Loch, Damgan",OPERATIONAL,-2.5639648,47.5156797,"47.5156797,-2.5639648",-2.5639648
Complexe Sportif - départ balade Vintage Heroes Festival,"10 Rue Julien Jaunais, La Turballe",OPERATIONAL,-2.5110342,47.3512072,"47.3512072,-2.5110342",-2.5110342
SUD VILAINE TENNIS CLUB,"44 Rue du Calvaire, Nivillac",OPERATIONAL,-2.4821437,47.479478,"47.479478,-2.4821437",-2.4821437
NIVILLAC G.N.D.B.,"Salle Omnisport La, Rue de la Croix Jacques, Nivillac",OPERATIONAL,-2.2835405,47.5323909,"47.5323909,-2.2835405",-2.2835405
Tennis Club,"66 Av. des Sports (RD33), La Chapelle-des-Marais",OPERATIONAL,-2.329576,47.44331,"47.44331,-2.329576",-2.329576
Vital Padel,Savenay,OPERATIONAL,-1.9354033,47.37329099999999,"47.37329099999999,-1.9354033",-1.9354033
ESPERANCE DE CAMPBON,"Av. des Sports, Campbon",OPERATIONAL,-1.9676278,47.4122584,"47.4122584,-1.9676278",-1.9676278
Vital Form Savenay,"Parc Commercial de La Colleraye, Savenay",OPERATIONAL,-1.9354297,47.3732777,"47.3732777,-1.9354297",-1.9354297
Angers Tennis Club,"4 Bd Marc Leclerc, Angers",OPERATIONAL,-0.5661246,47.465179,"47.465179,-0.5661246",-0.5661246
AS AVRILLE TENNIS,"Rdpt du Général de Gaulle, Avrillé",OPERATIONAL,-0.5918841,47.4998168,"47.4998168,-0.5918841",-0.5918841
TENNIS CHALONNAIS,"Av. Laffon de Ladebat, Chalonnes-sur-Loire",OPERATIONAL,-0.758687,47.34793699999999,"47.34793699999999,-0.758687",-0.758687
Athletic Club de Belle-Beille Tennis,"17 Rue de Pruniers, Angers",OPERATIONAL,-0.5876833,47.47007379999999,"47.47007379999999,-0.5876833",-0.5876833
Playground,"61 All. du Vercors, Angers",OPERATIONAL,-0.5238910999999999,47.49339070000001,"47.49339070000001,-0.5238910999999999",-0.5238910999999999
AS L'INTREPIDE DE CORZE,"4 Rue des Vergers, Corzé",OPERATIONAL,-0.390401,47.560042,"47.560042,-0.390401",-0.390401
Wake Up Form Angers,"Carré d'Orgemont, Rue du Petit Damiette, Angers",OPERATIONAL,-0.5459957,47.4433383,"47.4433383,-0.5459957",-0.5459957
AS PONTS DE CE,"15 Rue Emile Joulain, Les Ponts-de-Cé",OPERATIONAL,-0.525439,47.430935,"47.430935,-0.525439",-0.525439
Central club,"9 Rue René Cassin, Notre-Dame-d'Oé",OPERATIONAL,0.694301,47.4377905,"47.4377905,0.694301",0.694301
U.S. SAINT PIERRE DES CORPS,"129 Rue Jeanne Labourbe, Saint-Pierre-des-Corps",OPERATIONAL,0.74191,47.39258599999999,"47.39258599999999,0.74191",0.74191
Cap Sport,"18 Rue du Maréchal Foch, Tours",OPERATIONAL,0.6844485,47.3941326,"47.3941326,0.6844485",0.6844485
Asptt Tours Métropole,"1 Quai de la Loire Parc des Sports de Beauregard, Rochecorbon",OPERATIONAL,0.7292715,47.405193,"47.405193,0.7292715",0.7292715
U.s.s.p,"135 Rue Jeanne Labourbe, Saint-Pierre-des-Corps",OPERATIONAL,0.7415246999999999,47.3911853,"47.3911853,0.7415246999999999",0.7415246999999999
US. CHAMBRAY,"23 Av. de l'Hommelaie, Chambray-lès-Tours",OPERATIONAL,0.7159869999999999,47.329323,"47.329323,0.7159869999999999",0.7159869999999999
ALERTE SPORTIVE MONTLOUIS,"Chem. de la Croix Cassée, Montlouis-sur-Loire",OPERATIONAL,0.8328289999999999,47.376328,"47.376328,0.8328289999999999",0.8328289999999999
RACKET PARK -Padel Squash Badminton,"Angle chemin du roi et, Rue de la Musse, Chargé",OPERATIONAL,1.029494,47.41714090000001,"47.41714090000001,1.029494",1.029494
LOIRE VALLÉE PADEL,"14 – 16 Rue Albert Camus, Blois",OPERATIONAL,1.3024864,47.5753442,"47.5753442,1.3024864",1.3024864
League Tennis Center,"14 et 16 rue Albert Camus, Blois",OPERATIONAL,1.3030631,47.57518,"47.57518,1.3030631",1.3030631
DIJON PADEL,"allee jacque lafitte, Norges-la-Ville",OPERATIONAL,5.0528093,47.407207,"47.407207,5.0528093",5.0528093
ASCAP Padel & Tennis,"1 rue bis du bois de la dame, Montbéliard",OPERATIONAL,6.807465,47.5208604,"47.5208604,6.807465",6.807465
ASCAP - PADEL,Montbéliard,OPERATIONAL,6.807732799999999,47.52151019999999,"47.52151019999999,6.807732799999999",6.807732799999999
COMITE TERRITOIRE DE BELFORT TENNIS,"6 Rue Pierre de Coubertin, Grandvillars",OPERATIONAL,6.9585515,47.5410671,"47.5410671,6.9585515",6.9585515
Padel Bros Beider Basel,"Binningerstrasse 106, Allschwil",OPERATIONAL,7.549916100000001,47.5470868,"47.5470868,7.549916100000001",7.549916100000001
Five Club,"Rte de Porrentruy 74, Delémont",OPERATIONAL,7.3350831,47.361332,"47.361332,7.3350831",7.3350831
Padel Basel Dreispitz,"Lyon-Strasse 11, Basel",OPERATIONAL,7.6082916,47.5358321,"47.5358321,7.6082916",7.6082916
Play Padel Pratteln,"Lohagstrasse 16, Pratteln",OPERATIONAL,7.7024778,47.531698,"47.531698,7.7024778",7.7024778
Lido Sports,"Lysbüchelstrasse 272, Basel",OPERATIONAL,7.571802000000001,47.5743614,"47.5743614,7.571802000000001",7.571802000000001
Padel Basel Klybeck,"Gebäude K-102, Klybeckstrasse 141, Basel",OPERATIONAL,7.5894527,47.5748523,"47.5748523,7.5894527",7.5894527
Padel Helvetia,"Lohagstrasse, Pratteln",OPERATIONAL,7.702495000000001,47.5296894,"47.5296894,7.702495000000001",7.702495000000001
Padel-Tennis,"Lysbüchelstrasse 400, Basel",OPERATIONAL,7.5722686,47.5735143,"47.5735143,7.5722686",7.5722686
Padel Helvetia,"Schützenstrasse, Frenkendorf",OPERATIONAL,7.7177494,47.4997652,"47.4997652,7.7177494",7.7177494
LIDO BASEL,"Lysbüchelstrasse 270, Basel",OPERATIONAL,7.5719584,47.5744614,"47.5744614,7.5719584",7.5719584
Bächliacker Tennis- und Sportcenter,"Schützenstrasse 2, Frenkendorf",OPERATIONAL,7.7169724,47.4993741,"47.4993741,7.7169724",7.7169724
Tenniscenter TAFD GmbH,"Heideweg 14, Kanton Reinach",OPERATIONAL,7.603517,47.5006371,"47.5006371,7.603517",7.603517
Tennis- und Padelclub Unterengstringen,"Chriesihogerweg, Unterengstringen",OPERATIONAL,8.4408745,47.4146636,"47.4146636,8.4408745",8.4408745
PDL Zürich,"Brandstrasse 12, Schlieren",OPERATIONAL,8.4464423,47.40155499999999,"47.40155499999999,8.4464423",8.4464423
Padel Center,"Brandstrasse, Schlieren",OPERATIONAL,8.4463025,47.4015482,"47.4015482,8.4463025",8.4463025
Padelbaregg,"Bareggcenter Baden, Zelgweg 11, Dättwil",OPERATIONAL,8.2844219,47.4568606,"47.4568606,8.2844219",8.2844219
LANESTER FL,"Rue de Locunel, Lanester",OPERATIONAL,-3.347354,47.763493,"47.763493,-3.347354",-3.347354
Squash Lorient - Orange bleue,"4 Imp. Jean Saint-Marc, Lorient",OPERATIONAL,-3.3972563,47.7633836,"47.7633836,-3.3972563",-3.3972563
Lorient Tennis Club,"1 Rue Moïse le Bihan, Lorient",OPERATIONAL,-3.3814018,47.7356219,"47.7356219,-3.3814018",-3.3814018
Auray Squash,"15 Rue François Guhur, Auray",OPERATIONAL,-2.9766103,47.6699446,"47.6699446,-2.9766103",-2.9766103
SAINT AVE E.S. TENNIS CLUB,"Rue Pierre le Nouail, Saint-Avé",OPERATIONAL,-2.7403964,47.6881604,"47.6881604,-2.7403964",-2.7403964
ASPTT,"23 Rue de Luscanen, Vannes",OPERATIONAL,-2.8065577,47.6577901,"47.6577901,-2.8065577",-2.8065577
VANNES ASPTT TENNIS,Vannes,OPERATIONAL,-2.793943,47.661398,"47.661398,-2.793943",-2.793943
ELVEN TENNIS CLUB,"Av. Martyrs de la Résistance, Elven",OPERATIONAL,-2.58227,47.737251,"47.737251,-2.58227",-2.58227
Paddle Expérience,"18 All. de la Pointe, Arradon",OPERATIONAL,-2.8319076,47.6159079,"47.6159079,-2.8319076",-2.8319076
THEIX TENNIS CLUB,"Rue Pierre et Marie Curie, Theix-Noyalo",OPERATIONAL,-2.657373,47.631207,"47.631207,-2.657373",-2.657373
Open Tennis De Vannes,"Centre de tennis André Deleau, Rue Henri Matisse, Vannes",OPERATIONAL,-2.7661017,47.669798,"47.669798,-2.7661017",-2.7661017
VANNES TENNIS CLUB,"10 Rue Mgr Yves Plumey, Vannes",OPERATIONAL,-2.784984,47.657295,"47.657295,-2.784984",-2.784984
ES SEGRE,"Rte de Pouancé, Segré-en-Anjou Bleu",OPERATIONAL,-0.88305,47.685287,"47.685287,-0.88305",-0.88305
Le 3F,"23bis Av. de Saint-Fort, Château-Gontier-sur-Mayenne",OPERATIONAL,-0.708638,47.8144688,"47.8144688,-0.708638",-0.708638
US DE PRECIGNE,"Le, Bois Dauphin, Précigné",OPERATIONAL,-0.329195,47.772889,"47.772889,-0.329195",-0.329195
Le Padel,"19 Rue Geoffroy Martel, Vendôme",OPERATIONAL,1.0729798,47.7910113,"47.7910113,1.0729798",1.0729798
Union Sportive Vendôme Tennis,"19 Rue Geoffroy Martel, Vendôme",OPERATIONAL,1.0730708,47.7910768,"47.7910768,1.0730708",1.0730708
VINEUIL SPORT TENNIS,"Rue du Stade, Vineuil",OPERATIONAL,1.383147,47.584587,"47.584587,1.383147",1.383147
Tennis Municipal,"5 Rue Pierre de Coubertin, Vesoul",OPERATIONAL,6.1662813,47.6223947,"47.6223947,6.1662813",6.1662813
4PADEL Mulhouse,"ZA du Carreau Anna, Decathlon Village, Wittenheim",OPERATIONAL,7.305707499999999,47.7969917,"47.7969917,7.305707499999999",7.305707499999999
So Padel,"33 Rue Jeanne d'Arc, Brunstatt-Didenheim",OPERATIONAL,7.324245800000001,47.7191298,"47.7191298,7.324245800000001",7.324245800000001
Foot 5 Padel Sports Bar,Wittenheim,OPERATIONAL,7.304526599999999,47.7958301,"47.7958301,7.304526599999999",7.304526599999999
LE FIVE Mulhouse,"ZA du carreau Anna, site du Décathlon Village, Wittenheim",OPERATIONAL,7.305034099999999,47.79602329999999,"47.79602329999999,7.305034099999999",7.305034099999999
4PADEL Saint-Louis - Bâle,"160 Rue de Mulhouse, Saint-Louis",OPERATIONAL,7.545285900000001,47.6025949,"47.6025949,7.545285900000001",7.545285900000001
LE FIVE Saint-Louis - Bâle,"160 Rue de Mulhouse, Saint-Louis",OPERATIONAL,7.544738799999999,47.6020386,"47.6020386,7.544738799999999",7.544738799999999
AS ENTREMONT RIXHEIM,"2 Rue du Dr Albert Schweitzer, Rixheim",OPERATIONAL,7.387494999999999,47.754684,"47.754684,7.387494999999999",7.387494999999999
Tennis Club,"17 Rue de la Cigogne, Wittelsheim",OPERATIONAL,7.227567700000001,47.7984513,"47.7984513,7.227567700000001",7.227567700000001
TSB GmbH Sportpark Weil-Otterbach,"Holzmattenweg 13, Weil am Rhein",OPERATIONAL,7.607695000000001,47.585034,"47.585034,7.607695000000001",7.607695000000001
TENNIS PADEL CONCARNEAU,"4 bis Park Balan, Concarneau",OPERATIONAL,-3.894602,47.857506,"47.857506,-3.894602",-3.894602
MOELAN/MER TENNIS CLUB,"Salle A Le Diberder, Parc Des Sports, Moëlan-sur-Mer",OPERATIONAL,-3.6291637,47.8144187,"47.8144187,-3.6291637",-3.6291637
Complexe du Champ Brulon,Vern-sur-Seiche,OPERATIONAL,-1.597097,48.0349219,"48.0349219,-1.597097",-1.597097
VERN SUR SEICHE US,"Rue du Champs Brulon, Vern-sur-Seiche",OPERATIONAL,-1.5970686,48.0347973,"48.0347973,-1.5970686",-1.5970686
AS CHAPELLE ST AUBIN,"Rue de Coup de Pied, Le Mans",OPERATIONAL,0.168329,48.033627,"48.033627,0.168329",0.168329
Sports Complex ASCA Raoul Rousselière,"Rue de Coup de Pied, La Chapelle-Saint-Aubin",OPERATIONAL,0.1674936,48.03281930000001,"48.03281930000001,0.1674936",0.1674936
Club des Cedres,"Le, Chem. de la Pecquenardière, Le Mans",OPERATIONAL,0.2504251,48.0131759,"48.0131759,0.2504251",0.2504251
UrbanVillage Le Mans,"27 Av. du Panorama, Le Mans",OPERATIONAL,0.2185836,47.96290399999999,"47.96290399999999,0.2185836",0.2185836
Tournoi du dimanche,"21 Rue Edgar Brandt, Le Mans",OPERATIONAL,0.2140978,47.9936274,"47.9936274,0.2140978",0.2140978
Athletic Union Du Mans,"65 Av. François Chancel, Le Mans",OPERATIONAL,0.1938572,48.01676920000001,"48.01676920000001,0.1938572",0.1938572
J.S. COULAINES,"12 Rue du Ponceau, Coulaines",OPERATIONAL,0.213872,48.025982,"48.025982,0.213872",0.213872
UrbanSoccer Le Mans,"27 Av. du Panorama, Le Mans",OPERATIONAL,0.2185836,47.96290399999999,"47.96290399999999,0.2185836",0.2185836
4PADEL Orléans-Fleury,"113 Rue de Curembourg Etage 0, Fleury-les-Aubrais",OPERATIONAL,1.9358297,47.9415708,"47.9415708,1.9358297",1.9358297
Let Padel,"10 Rue des Moines, Saint-Pryvé-Saint-Mesmin",OPERATIONAL,1.8739884,47.8876176,"47.8876176,1.8739884",1.8739884
Karanta Orléans - Boutique spécialiste Tennis et padel,"10 Rue Louis Roguet, Orléans",OPERATIONAL,1.9064423,47.90018420000001,"47.90018420000001,1.9064423",1.9064423
UNION SPORTIVE MUNICIPALE OLIVET,"Rue de la Trésorerie, Olivet",OPERATIONAL,1.897565,47.86541,"47.86541,1.897565",1.897565
LE FIVE Orléans Fleury,"113 Rue de Curembourg, Fleury-les-Aubrais",OPERATIONAL,1.9358176,47.9415754,"47.9415754,1.9358176",1.9358176
UNION SPORTIVE MUNICIPALE SARAN,"146 Rue Maurice Claret, Saran",OPERATIONAL,1.8863357,47.9491533,"47.9491533,1.8863357",1.8863357
As de la Trésorerie,"14 Rue des Moines, Orléans",OPERATIONAL,1.8739058,47.8874755,"47.8874755,1.8739058",1.8739058
Tennis Vergigny,"56 Rue des Bruyères, Vergigny",OPERATIONAL,3.7216331,47.9647774,"47.9647774,3.7216331",3.7216331
SAINT FLORENTIN E.S.,"58 Rue des Bruyères, Saint-Florentin",OPERATIONAL,3.7248353,47.99392899999999,"47.99392899999999,3.7248353",3.7248353
Tennis Rouffach,"Rue du Stade, Rouffach",OPERATIONAL,7.2997708,47.9519579,"47.9519579,7.2997708",7.2997708
CCA ROUFFACH,"Rue du Stade, Munwiller",OPERATIONAL,7.296327,47.953934,"47.953934,7.296327",7.296327
Tennis Club,"Rue de la Libération, Médréac",OPERATIONAL,-2.067511,48.268888,"48.268888,-2.067511",-2.067511
Office Des Saint Méen Montauban (Siège),"46 Rue Saint-Malo, Montauban-de-Bretagne",OPERATIONAL,-2.0433784,48.205469,"48.205469,-2.0433784",-2.0433784
Padel Rennais,"35 Rue du Manoir de Servigné, Rennes",OPERATIONAL,-1.7320072,48.1003733,"48.1003733,-1.7320072",-1.7320072
breizh padel,"Le Reynel, Bruz",OPERATIONAL,-1.7383599,48.0575452,"48.0575452,-1.7383599",-1.7383599
The Garden Rennes,"Base de loisirs des Gayeulles, 1 Rue Pierre Nougaro, Rennes",OPERATIONAL,-1.643304,48.137746,"48.137746,-1.643304",-1.643304
"Magasin On-Court, Tennis & Padel","2 Rue du Poirier Nivet, Rennes",OPERATIONAL,-1.661587,48.132949,"48.132949,-1.661587",-1.661587
THORIGNE FOUILLARD TC,"5 Rue Charles Gounod, Thorigné-Fouillard",OPERATIONAL,-1.580598,48.153702,"48.153702,-1.580598",-1.580598
Squash de l'Hermine,"Rue Newton Décoparc, Montgermont",OPERATIONAL,-1.7064677,48.1552612,"48.1552612,-1.7064677",-1.7064677
Cesson Tennis Club,"Bld De Dézerseul, Base De Loisirs, 1 Rue de la Chalotais, Cesson-Sévigné",OPERATIONAL,-1.6001689,48.1178266,"48.1178266,-1.6001689",-1.6001689
Cap Multisports,"31 rue des merisiers, P.A, ZA de la Montgervalaise 1, La Mézière",OPERATIONAL,-1.7342808,48.20152350000001,"48.20152350000001,-1.7342808",-1.7342808
Tennis Club,"Rue des Charmilles, Châteaubourg",OPERATIONAL,-1.3821767,48.1163482,"48.1163482,-1.3821767",-1.3821767
Sport In Park,"Zone Le Millénium, Rue des Gandonnières, Saint-Berthevin",OPERATIONAL,-0.8061159999999999,48.069874,"48.069874,-0.8061159999999999",-0.8061159999999999
ES BONCHAMP,"Rue des Sports, Bonchamp-lès-Laval",OPERATIONAL,-0.701959,48.077377,"48.077377,-0.701959",-0.701959
ENTENTE SPORTIVE GATINAISE,"Rue de la Libération, Cepoy",OPERATIONAL,2.773069,48.10814999999999,"48.10814999999999,2.773069",2.773069
EPINAL TC,"Rue Charles Perrault, Pouxeux",OPERATIONAL,6.457325000000001,48.185871,"48.185871,6.457325000000001",6.457325000000001
Tennis Club,"Parc des Sports Intercommunal, Colmar",OPERATIONAL,7.315002,48.16396899999999,"48.16396899999999,7.315002",7.315002
L'ETINCELLE - Club de sports & Restaurant,"Allée Georges Charpak, Sélestat",OPERATIONAL,7.431158599999999,48.254259,"48.254259,7.431158599999999",7.431158599999999
SELESTAT SPORT INDOOR,"2 allée Georges Charpak, Sélestat",OPERATIONAL,7.4306906,48.2541972,"48.2541972,7.4306906",7.4306906
GDR TENNIS PADEL GUIPAVAS,"Le Moulin Neuf, Guipavas",OPERATIONAL,-4.3969589,48.4459503,"48.4459503,-4.3969589",-4.3969589
LE TREZ-HIR A.T.P.,"Stade Municipal, Plougonvelin",OPERATIONAL,-4.718711,48.341427,"48.341427,-4.718711",-4.718711
L'HOPITAL CAMFROUT,"Salle Omnisports, Loperhet",OPERATIONAL,-4.241708,48.328109,"48.328109,-4.241708",-4.241708
LA ROCHE MAURICE US,"Rue du Morbic, La Roche-Maurice",OPERATIONAL,-4.2041202,48.4701222,"48.4701222,-4.2041202",-4.2041202
DAOULAS TENNIS CLUB,"7 Rue de Veillenec, Daoulas",OPERATIONAL,-4.257597,48.359613,"48.359613,-4.257597",-4.257597
Equip Land,"Rue Alfred Nobel, Landivisiau",OPERATIONAL,-4.0613164,48.5212965,"48.5212965,-4.0613164",-4.0613164
Tennis Club,"Imp. du Bois Blanc, Ploufragan",OPERATIONAL,-2.7667826,48.4975769,"48.4975769,-2.7667826",-2.7667826
LANGUEUX TENNIS CLUB,"Salle Daniel Ribault, Langueux",OPERATIONAL,-2.7180347,48.49079889999999,"48.49079889999999,-2.7180347",-2.7180347
FOUGERES TENNIS CLUB,"La Rivière, Lécousse",OPERATIONAL,-1.2158085,48.3329405,"48.3329405,-1.2158085",-1.2158085
COMITE ORNE TENNIS,"Maison des Sports, 61 bis Av. de Basingstoke, Alençon",OPERATIONAL,0.0955235,48.4378403,"48.4378403,0.0955235",0.0955235
LE MELE SUR SARTHE AL,"rue de paris le carre st julien, Bures-sur-Yvette",OPERATIONAL,0.361001,48.508736,"48.508736,0.361001",0.361001
L'Arène chartres,"62 Rue du Maréchal Leclerc, Lucé",OPERATIONAL,1.4542319,48.4251475,"48.4251475,1.4542319",1.4542319
Eurl Padel,"17 Rue Paul Langevin, Mainvilliers",OPERATIONAL,1.456216,48.4462637,"48.4462637,1.456216",1.456216
U.S. SOISY SUR ECOLE,"Rte de Saint-Germain, Soisy-sur-École",OPERATIONAL,2.5024862,48.4713668,"48.4713668,2.5024862",2.5024862
Planète Raquettes,"21 Rue Gambetta, Vulaines-sur-Seine",OPERATIONAL,2.76892,48.4247443,"48.4247443,2.76892",2.76892
Padel 3,"11 Rue Antoine Lumière, La Chapelle-Saint-Luc",OPERATIONAL,4.034946,48.324153,"48.324153,4.034946",4.034946
ASPTT TROYES,"Rue Raymond Burgard, Troyes",OPERATIONAL,4.069253,48.275604,"48.275604,4.069253",4.069253
SPORT ET DETENTE DORLISHEIM,"Rue Arthur Silberzahn, Molsheim",OPERATIONAL,7.489698999999999,48.529007,"48.529007,7.489698999999999",7.489698999999999
AS GEISPOLSHEIM-GARE,"rue de l'ehn 67118, Geispolsheim",OPERATIONAL,7.688835000000001,48.515789,"48.515789,7.688835000000001",7.688835000000001
Powershot,"60 Rue des Charmilles, Illkirch-Graffenstaden",OPERATIONAL,7.719424699999999,48.51289999999999,"48.51289999999999,7.719424699999999",7.719424699999999
