Niveau de vie Commune,Niveau de vie Département,DEPCOM,PTOT,Nom_commune,Code_postal,coordonnees_gps,lng,lat
19470,,52069,146.0,BRAUX LE CHATEL,52120.0,"48.10541022,4.938551393",48.10541022,4.938551393
21850,,52070,136.0,BRENNES,52200.0,"47.798449956,5.283072562",47.798449956,5.283072562
22550,,52072,378.0,BRETHENAY,52000.0,"48.156805344,5.135591261",48.156805344,5.135591261
18490,,52074,698.0,BREUVANNES EN BASSIGNY,52240.0,"48.085335471,5.6097251870000004",48.085335471,5.609725187
18490,,52074,698.0,BREUVANNES EN BASSIGNY,52240.0,"48.085335471,5.6097251870000004",48.085335471,5.609725187
18490,,52074,698.0,BREUVANNES EN BASSIGNY,52240.0,"48.085335471,5.6097251870000004",48.085335471,5.609725187
22340,,52075,187.0,BRIAUCOURT,52700.0,"48.207928494,5.194993096",48.207928494,5.194993096
19840,,52076,463.0,BRICON,52120.0,"48.085812884,4.985355443",48.085812884,4.985355443
18650,,52079,703.0,BROUSSEVAL,52130.0,"48.491463414,4.9778192180000005",48.491463414,4.9778192180000005
21290,,52082,158.0,BUGNIERES,52210.0,"47.961011173,5.089540831",47.961011173,5.089540831
20180,,52083,750.0,CHAMPSEVRAINE,52500.0,"47.764693945,5.527242066",47.764693945,5.527242066
20180,,52083,750.0,CHAMPSEVRAINE,52500.0,"47.764693945,5.527242066",47.764693945,5.527242066
20180,,52083,750.0,CHAMPSEVRAINE,52500.0,"47.764693945,5.527242066",47.764693945,5.527242066
23940,,52087,215.0,BUXIERES LES VILLIERS,52000.0,"48.101994129,5.027364164",48.101994129,5.027364164
21210,,52088,651.0,CEFFONDS,52220.0,"48.442721282,4.74778196",48.442721282,4.74778196
21210,,52088,651.0,CEFFONDS,52220.0,"48.442721282,4.74778196",48.442721282,4.74778196
21210,,52088,651.0,CEFFONDS,52220.0,"48.442721282,4.74778196",48.442721282,4.74778196
19390,,52090,106.0,CELSOY,52600.0,"47.86257512,5.4932725510000004",47.86257512,5.493272551
19540,,52092,107.0,CHALANCEY,52160.0,"47.676502868,5.13663568",47.676502868,5.13663568
19960,,52093,2448.0,CHALINDREY,52600.0,"47.792717336,5.443119393",47.792717336,5.443119393
21280,,52094,168.0,VALS DES TILLES,52160.0,"47.693727541,5.08201863",47.693727541,5.08201863
21280,,52094,168.0,VALS DES TILLES,52160.0,"47.693727541,5.08201863",47.693727541,5.08201863
21280,,52094,168.0,VALS DES TILLES,52160.0,"47.693727541,5.08201863",47.693727541,5.08201863
21280,,52094,168.0,VALS DES TILLES,52160.0,"47.693727541,5.08201863",47.693727541,5.08201863
21280,,52094,168.0,VALS DES TILLES,52160.0,"47.693727541,5.08201863",47.693727541,5.08201863
21280,,52094,168.0,VALS DES TILLES,52160.0,"47.693727541,5.08201863",47.693727541,5.08201863
21070,,52095,189.0,CHALVRAINES,52700.0,"48.230945066,5.501238794",48.230945066,5.501238794
19060,,52099,816.0,CHAMOUILLEY,52410.0,"48.60855932,5.051006812",48.60855932,5.051006812
24270,,52102,439.0,CHAMPIGNY LES LANGRES,52200.0,"47.894599757,5.346605585",47.894599757,5.346605585
19620,,52103,117.0,CHAMPIGNY SOUS VARENNES,52400.0,"47.871775362,5.628593025",47.871775362,5.628593025
22960,,52104,1114.0,CHANCENAY,52100.0,"48.675112057,4.979275968",48.675112057,4.979275968
22780,,52105,315.0,CHANGEY,52360.0,"47.925658926,5.384392753",47.925658926,5.384392753
22820,,52106,129.0,CHANOY,52260.0,"47.920884883,5.284571137",47.920884883,5.284571137
20740,,52107,227.0,CHANTRAINES,52700.0,"48.216087799,5.241619129",48.216087799,5.241619129
22780,,52108,150.0,CHARMES,52360.0,"47.920299924,5.35492061",47.920299924,5.35492061
21410,,52110,162.0,CHARMES LA GRANDE,52110.0,"48.38405732,4.995951165",48.38405732,4.995951165
20320,,52113,255.0,CHASSIGNY,52190.0,"47.718272906,5.382689882",47.718272906,5.382689882
19760,,52114,1601.0,CHATEAUVILLAIN,52120.0,"48.029055739,4.932784966",48.029055739,4.932784966
19760,,52114,1601.0,CHATEAUVILLAIN,52120.0,"48.029055739,4.932784966",48.029055739,4.932784966
19760,,52114,1601.0,CHATEAUVILLAIN,52120.0,"48.029055739,4.932784966",48.029055739,4.932784966
19760,,52114,1601.0,CHATEAUVILLAIN,52120.0,"48.029055739,4.932784966",48.029055739,4.932784966
21630,,52115,107.0,CHATENAY MACHERON,52200.0,"47.856426569,5.388730788",47.856426569,5.388730788
20420,,52118,304.0,CHATONRUPT SOMMERMONT,52300.0,"48.472119212,5.099885562",48.472119212,5.099885562
20420,,52118,304.0,CHATONRUPT SOMMERMONT,52300.0,"48.472119212,5.099885562",48.472119212,5.099885562
22000,,52119,352.0,CHAUDENAY,52600.0,"47.823040327,5.498572774",47.823040327,5.498572774
20010,,52120,208.0,CHAUFFOURT,52140.0,"47.973023961,5.43590347",47.973023961,5.43590347
20360,,52121,23172.0,CHAUMONT,52000.0,"48.09789137,5.139827466",48.09789137,5.139827466
20360,,52121,23172.0,CHAUMONT,52000.0,"48.09789137,5.139827466",48.09789137,5.139827466
17730,,52122,117.0,CHAUMONT LA VILLE,52150.0,"48.144653362,5.648646635",48.144653362,5.648646635
19430,,52123,1333.0,CHEVILLON,52170.0,"48.53072445,5.144634173",48.53072445,5.144634173
19430,,52123,1333.0,CHEVILLON,52170.0,"48.53072445,5.144634173",48.53072445,5.144634173
19430,,52123,1333.0,CHEVILLON,52170.0,"48.53072445,5.144634173",48.53072445,5.144634173
24360,,52125,1206.0,CHAMARANDES CHOIGNES,52000.0,"48.102736959,5.189755807",48.102736959,5.189755807
24360,,52125,1206.0,CHAMARANDES CHOIGNES,52000.0,"48.102736959,5.189755807",48.102736959,5.189755807
24360,,52125,1206.0,CHAMARANDES CHOIGNES,52000.0,"48.102736959,5.189755807",48.102736959,5.189755807
22210,,52126,166.0,CHOILLEY DARDENAY,52190.0,"47.661440758,5.365326211",47.661440758,5.365326211
22210,,52126,166.0,CHOILLEY DARDENAY,52190.0,"47.661440758,5.365326211",47.661440758,5.365326211
21960,,52128,143.0,CIREY LES MAREILLES,52700.0,"48.197908459,5.298890089",48.197908459,5.298890089
17990,,52129,120.0,CIREY SUR BLAISE,52110.0,"48.333189316,4.935641447",48.333189316,4.935641447
18820,,52130,187.0,CIRFONTAINES EN AZOIS,52370.0,"48.10501177,4.863095687",48.10501177,4.863095687
18990,,52132,179.0,CLEFMONT,52240.0,"48.113662969,5.492629143",48.113662969,5.492629143
21300,,52134,238.0,COHONS,52600.0,"47.787158483,5.341767327",47.787158483,5.341767327
20440,,52136,116.0,COIFFY LE HAUT,52400.0,"47.900861277,5.691262331",47.900861277,5.691262331
21430,,52140,736.0,COLOMBEY LES DEUX EGLISES,52330.0,"48.244637638,4.923306914",48.244637638,4.923306914
21430,,52140,736.0,COLOMBEY LES DEUX EGLISES,52330.0,"48.244637638,4.923306914",48.244637638,4.923306914
21430,,52140,736.0,COLOMBEY LES DEUX EGLISES,52330.0,"48.244637638,4.923306914",48.244637638,4.923306914
21430,,52140,736.0,COLOMBEY LES DEUX EGLISES,52330.0,"48.244637638,4.923306914",48.244637638,4.923306914
21430,,52140,736.0,COLOMBEY LES DEUX EGLISES,52330.0,"48.244637638,4.923306914",48.244637638,4.923306914
21430,,52140,736.0,COLOMBEY LES DEUX EGLISES,52330.0,"48.244637638,4.923306914",48.244637638,4.923306914
21430,,52140,736.0,COLOMBEY LES DEUX EGLISES,52330.0,"48.244637638,4.923306914",48.244637638,4.923306914
21430,,52140,736.0,COLOMBEY LES DEUX EGLISES,52330.0,"48.244637638,4.923306914",48.244637638,4.923306914
21430,,52140,736.0,COLOMBEY LES DEUX EGLISES,52330.0,"48.244637638,4.923306914",48.244637638,4.923306914
24230,,52141,310.0,CONDES,52000.0,"48.142062121,5.143563148",48.142062121,5.143563148
21350,,52145,122.0,COUBLANC,52500.0,"47.693918095,5.449365698",47.693918095,5.449365698
18670,,52146,148.0,COUPRAY,52210.0,"47.97676525,4.939822474",47.97676525,4.939822474
20750,,52151,161.0,COUR L EVEQUE,52210.0,"47.977069412,4.9816903450000005",47.977069412,4.9816903450000005
21540,,52155,549.0,CULMONT,52600.0,"47.828790775,5.443433297",47.828790775,5.443433297
19960,,52156,418.0,CUREL,52300.0,"48.497863171,5.146697486",48.497863171,5.146697486
23520,,52158,286.0,CUSEY,52190.0,"47.625232739,5.352821817",47.625232739,5.352821817
23520,,52158,286.0,CUSEY,52190.0,"47.625232739,5.352821817",47.625232739,5.352821817
19150,,52162,200.0,DAMMARTIN SUR MEUSE,52140.0,"47.980336685,5.585573754",47.980336685,5.585573754
20790,,52163,391.0,DAMPIERRE,52360.0,"47.958130673,5.400604608",47.958130673,5.400604608
20540,,52164,201.0,DAMREMONT,52400.0,"47.948997004,5.641378903",47.948997004,5.641378903
21700,,52165,198.0,DANCEVOIR,52210.0,"47.933735667,4.879550529",47.933735667,4.879550529
24210,,52167,263.0,DARMANNES,52700.0,"48.168373209,5.222586686",48.168373209,5.222586686
21930,,52170,168.0,DOMMARIEN,52190.0,"47.689264207,5.35267353",47.689264207,5.35267353
19800,,52171,250.0,DOMMARTIN LE FRANC,52110.0,"48.425307243,4.9530432520000005",48.425307243,4.9530432520000005
19030,,52172,283.0,DOMMARTIN LE ST PERE,52110.0,"48.400373491,4.914205777",48.400373491,4.914205777
18610,,52175,390.0,DONJEUX,52300.0,"48.352822276,5.162008448",48.352822276,5.162008448
18640,,52177,860.0,DOULAINCOURT SAUCOURT,52270.0,"48.315273743,5.204744766",48.315273743,5.204744766
18640,,52177,860.0,DOULAINCOURT SAUCOURT,52270.0,"48.315273743,5.204744766",48.315273743,5.204744766
19020,,52178,376.0,DOULEVANT LE CHATEAU,52110.0,"48.370863813,4.916881998",48.370863813,4.916881998
19020,,52178,376.0,DOULEVANT LE CHATEAU,52110.0,"48.370863813,4.916881998",48.370863813,4.916881998
20250,,52182,2063.0,ECLARON BRAUCOURT STE LIVIERE,52290.0,"48.57508659,4.831752127",48.57508659,4.831752127
20250,,52182,2063.0,ECLARON BRAUCOURT STE LIVIERE,52290.0,"48.57508659,4.831752127",48.57508659,4.831752127
20250,,52182,2063.0,ECLARON BRAUCOURT STE LIVIERE,52290.0,"48.57508659,4.831752127",48.57508659,4.831752127
18830,,52187,172.0,EPIZON,52270.0,"48.367018666,5.322519339",48.367018666,5.322519339
18830,,52187,172.0,EPIZON,52230.0,"48.367018666,5.322519339",48.367018666,5.322519339
18830,,52187,172.0,EPIZON,52230.0,"48.367018666,5.322519339",48.367018666,5.322519339
18830,,52187,172.0,EPIZON,52270.0,"48.367018666,5.322519339",48.367018666,5.322519339
20430,,52189,400.0,LE VAL D ESNOMS,52190.0,"47.690146754,5.216040162",47.690146754,5.216040162
20430,,52189,400.0,LE VAL D ESNOMS,52190.0,"47.690146754,5.216040162",47.690146754,5.216040162
20430,,52189,400.0,LE VAL D ESNOMS,52190.0,"47.690146754,5.216040162",47.690146754,5.216040162
20430,,52189,400.0,LE VAL D ESNOMS,52190.0,"47.690146754,5.216040162",47.690146754,5.216040162
21000,,52190,301.0,ESNOUVEAUX,52340.0,"48.132519269,5.347996205",48.132519269,5.347996205
24350,,52193,315.0,EUFFIGNEIX,52000.0,"48.128784581,5.044786114",48.128784581,5.044786114
20060,,52194,2097.0,EURVILLE BIENVILLE,52410.0,"48.578050013,5.030091555",48.578050013,5.030091555
20060,,52194,2097.0,EURVILLE BIENVILLE,52410.0,"48.578050013,5.030091555",48.578050013,5.030091555
23660,,52196,105.0,FAVEROLLES,52260.0,"47.953453077,5.225552673",47.953453077,5.225552673
19770,,52197,1446.0,FAYL BILLOT,52500.0,"47.78665487,5.604255711",47.78665487,5.604255711
19770,,52197,1446.0,FAYL BILLOT,52500.0,"47.78665487,5.604255711",47.78665487,5.604255711
19770,,52197,1446.0,FAYL BILLOT,52500.0,"47.78665487,5.604255711",47.78665487,5.604255711
19660,,52203,150.0,FONTAINES SUR MARNE,52170.0,"48.557947425,5.115583181",48.557947425,5.115583181
23090,,52205,714.0,FOULAIN,52000.0,"48.022203086,5.167358752",48.022203086,5.167358752
23090,,52205,714.0,FOULAIN,52800.0,"48.022203086,5.167358752",48.022203086,5.167358752
24980,,52206,165.0,FRAMPAS,52220.0,"48.519490205,4.833836032",48.519490205,4.833836032
18940,,52208,150.0,FRESNES SUR APANCE,52400.0,"47.940140911,5.83324866",47.940140911,5.83324866
18740,,52211,1545.0,FRONCLES,52320.0,"48.299729268,5.139739696",48.299729268,5.139739696
18740,,52211,1545.0,FRONCLES,52320.0,"48.299729268,5.139739696",48.299729268,5.139739696
18740,,52211,1545.0,FRONCLES,52320.0,"48.299729268,5.139739696",48.299729268,5.139739696
19290,,52212,326.0,FRONVILLE,52300.0,"48.400534645,5.135162348",48.400534645,5.135162348
21070,,52213,137.0,GENEVRIERES,52500.0,"47.722863962,5.6020486",47.722863962,5.6020486
20350,,52220,131.0,GIEY SUR AUJON,52210.0,"47.905820575,5.054600375",47.905820575,5.054600375
22510,,52221,123.0,GILLANCOURT,52330.0,"48.153897032,4.996589471",48.153897032,4.996589471
21360,,52227,238.0,GRAFFIGNY CHEMIN,52150.0,"48.169315796,5.645868543",48.169315796,5.645868543
18970,,52229,150.0,GRENANT,52500.0,"47.708027952,5.49421275",47.708027952,5.49421275
21290,,52230,296.0,GUDMONT VILLIERS,52320.0,"48.336105049,5.121190046",48.336105049,5.121190046
21290,,52230,296.0,GUDMONT VILLIERS,52320.0,"48.336105049,5.121190046",48.336105049,5.121190046
20490,,52233,108.0,GUYONVELLE,52400.0,"47.859061651,5.709376695",47.859061651,5.709376695
18890,,52235,288.0,HALLIGNICOURT,52100.0,"48.647978961,4.871215119",48.647978961,4.871215119
18880,,52237,302.0,HARREVILLE LES CHANTEURS,52150.0,"48.266849802,5.620200047",48.266849802,5.620200047
18640,,52240,216.0,HEUILLEY LE GRAND,52600.0,"47.752528752,5.395303072",47.752528752,5.395303072
20530,,52242,971.0,HAUTE AMANCE,52600.0,"47.844958503,5.533902728",47.844958503,5.533902728
20530,,52242,971.0,HAUTE AMANCE,52600.0,"47.844958503,5.533902728",47.844958503,5.533902728
20530,,52242,971.0,HAUTE AMANCE,52600.0,"47.844958503,5.533902728",47.844958503,5.533902728
20530,,52242,971.0,HAUTE AMANCE,52600.0,"47.844958503,5.533902728",47.844958503,5.533902728
20530,,52242,971.0,HAUTE AMANCE,52600.0,"47.844958503,5.533902728",47.844958503,5.533902728
21150,,52243,119.0,HUILLIECOURT,52150.0,"48.159760979,5.532694866",48.159760979,5.532694866
21530,,52244,790.0,HUMBECOURT,52290.0,"48.579937107,4.921814294",48.579937107,4.921814294
22690,,52246,585.0,HUMES JORQUENAY,52200.0,"47.903742168,5.304703775",47.903742168,5.304703775
22690,,52246,585.0,HUMES JORQUENAY,52200.0,"47.903742168,5.304703775",47.903742168,5.304703775
22080,,52247,229.0,ILLOUD,52150.0,"48.216244381,5.553404216",48.216244381,5.553404216
21240,,52248,555.0,IS EN BASSIGNY,52140.0,"48.034475526,5.446689579",48.034475526,5.446689579
23510,,52249,156.0,ISOMES,52190.0,"47.638154548,5.305895961",47.638154548,5.305895961
17390,,52250,3137.0,JOINVILLE,52300.0,"48.433306326,5.122246267",48.433306326,5.122246267
23360,,52251,1049.0,JONCHERY,52000.0,"48.152023389,5.074200925",48.152023389,5.074200925
23360,,52251,1049.0,JONCHERY,52000.0,"48.152023389,5.074200925",48.152023389,5.074200925
23360,,52251,1049.0,JONCHERY,52000.0,"48.152023389,5.074200925",48.152023389,5.074200925
20540,,52253,216.0,JUZENNECOURT,52330.0,"48.192943708,4.985004731",48.192943708,4.985004731
16340,,52257,108.0,LAFERTE SUR AMANCE,52500.0,"47.834394771,5.695750408",47.834394771,5.695750408
20380,,52258,333.0,LAFERTE SUR AUBE,52120.0,"48.094061586,4.774638099",48.094061586,4.774638099
21100,,52260,127.0,LAMANCINE,52310.0,"48.211144399,5.11562921",48.211144399,5.11562921
20100,,52265,1349.0,BAYARD SUR MARNE,52170.0,"48.549934134,5.068314943",48.549934134,5.068314943
20100,,52265,1349.0,BAYARD SUR MARNE,52170.0,"48.549934134,5.068314943",48.549934134,5.068314943
20100,,52265,1349.0,BAYARD SUR MARNE,52170.0,"48.549934134,5.068314943",48.549934134,5.068314943
20100,,52265,1349.0,BAYARD SUR MARNE,52170.0,"48.549934134,5.068314943",48.549934134,5.068314943
22250,,52267,212.0,LANEUVILLE AU PONT,52100.0,"48.623613008,4.864267706",48.623613008,4.864267706
19510,,52269,8146.0,LANGRES,52200.0,"47.859015354,5.339350869",47.859015354,5.339350869
19510,,52269,8146.0,LANGRES,52200.0,"47.859015354,5.339350869",47.859015354,5.339350869
20300,,52271,188.0,LANQUES SUR ROGNON,52800.0,"48.087777573,5.369140533",48.087777573,5.369140533
22470,,52272,123.0,LANTY SUR AUBE,52120.0,"48.023787378,4.74873361",48.023787378,4.74873361
19890,,52273,118.0,LARIVIERE ARNONCOURT,52400.0,"48.024402979,5.718575367",48.024402979,5.718575367
19890,,52273,118.0,LARIVIERE ARNONCOURT,52400.0,"48.024402979,5.718575367",48.024402979,5.718575367
22720,,52274,304.0,LATRECEY ORMOY SUR AUBE,52120.0,"47.986161204,4.842801322",47.986161204,4.842801322
22720,,52274,304.0,LATRECEY ORMOY SUR AUBE,52120.0,"47.986161204,4.842801322",47.986161204,4.842801322
24580,,52276,214.0,LAVILLE AUX BOIS,52000.0,"48.089658515,5.239248301",48.089658515,5.239248301
22800,,52280,213.0,LECEY,52360.0,"47.863482205,5.431326173",47.863482205,5.431326173
21740,,52282,358.0,LEFFONDS,52210.0,"47.981261421,5.14236171",47.981261421,5.14236171
17790,,52288,125.0,LEZEVILLE,52230.0,"48.427352264,5.392427462",48.427352264,5.392427462
17790,,52288,125.0,LEZEVILLE,52230.0,"48.427352264,5.392427462",48.427352264,5.392427462
17790,,52288,125.0,LEZEVILLE,52230.0,"48.427352264,5.392427462",48.427352264,5.392427462
18620,,52289,328.0,LIFFOL LE PETIT,52700.0,"48.29048676,5.543680284",48.29048676,5.543680284
18600,,52290,143.0,LES LOGES,52500.0,"47.772594037,5.485507718",47.772594037,5.485507718
21540,,52292,762.0,LONGEAU PERCEY,52250.0,"47.75985588,5.318751119",47.75985588,5.318751119
21540,,52292,762.0,LONGEAU PERCEY,52250.0,"47.75985588,5.318751119",47.75985588,5.318751119
21540,,52292,762.0,LONGEAU PERCEY,52250.0,"47.75985588,5.318751119",47.75985588,5.318751119
19930,,52294,711.0,LOUVEMONT,52130.0,"48.543366843,4.891736082",48.543366843,4.891736082
24720,,52297,268.0,LUZY SUR MARNE,52000.0,"48.056248679,5.20004722",48.056248679,5.20004722
20610,,52300,169.0,MAGNEUX,52130.0,"48.509613499,5.008232275",48.509613499,5.008232275
17810,,52302,201.0,MAIZIERES,52300.0,"48.492059338,5.066481507",48.492059338,5.066481507
21590,,52305,543.0,MANDRES LA COTE,52800.0,"48.069008691,5.333450367",48.069008691,5.333450367
18260,,52306,460.0,MANOIS,52700.0,"48.266137917,5.373792131",48.266137917,5.373792131
23920,,52307,218.0,MARAC,52260.0,"47.934031109,5.171886455",47.934031109,5.171886455
18280,,52308,414.0,MARANVILLE,52370.0,"48.134987457,4.865446865",48.134987457,4.865446865
20760,,52311,222.0,MARCILLY EN BASSIGNY,52360.0,"47.886739549,5.547709247",47.886739549,5.547709247
20560,,52313,156.0,MAREILLES,52700.0,"48.174172388,5.262745022",48.174172388,5.262745022
24250,,52315,326.0,MARNAY SUR MARNE,52800.0,"48.010916526,5.232962035",48.010916526,5.232962035
16380,,52318,264.0,MELAY,52400.0,"47.893109714,5.819041836",47.893109714,5.819041836
18680,,52321,184.0,MERTRUD,52110.0,"48.42520739,4.884193356",48.42520739,4.884193356
19750,,52322,135.0,MEURES,52310.0,"48.187862834,5.060983576",48.187862834,5.060983576
20590,,52325,119.0,MILLIERES,52240.0,"48.14213327,5.423708247",48.14213327,5.423708247
22200,,52327,437.0,MOESLAINS,52100.0,"48.616795843,4.886959936",48.616795843,4.886959936
19910,,52331,2343.0,LA PORTE DU DER,52220.0,"48.476118082,4.808640737",48.476118082,4.808640737
19910,,52331,2343.0,LA PORTE DU DER,52220.0,"48.476118082,4.808640737",48.476118082,4.808640737
21040,,52332,1915.0,VAL DE MEUSE,52140.0,"48.007021144,5.534516499",48.007021144,5.534516499
21040,,52332,1915.0,VAL DE MEUSE,52140.0,"48.007021144,5.534516499",48.007021144,5.534516499
21040,,52332,1915.0,VAL DE MEUSE,52240.0,"48.007021144,5.534516499",48.007021144,5.534516499
21040,,52332,1915.0,VAL DE MEUSE,52140.0,"48.007021144,5.534516499",48.007021144,5.534516499
21040,,52332,1915.0,VAL DE MEUSE,52140.0,"48.007021144,5.534516499",48.007021144,5.534516499
21040,,52332,1915.0,VAL DE MEUSE,52140.0,"48.007021144,5.534516499",48.007021144,5.534516499
21040,,52332,1915.0,VAL DE MEUSE,52140.0,"48.007021144,5.534516499",48.007021144,5.534516499
21040,,52332,1915.0,VAL DE MEUSE,52140.0,"48.007021144,5.534516499",48.007021144,5.534516499
21040,,52332,1915.0,VAL DE MEUSE,52140.0,"48.007021144,5.534516499",48.007021144,5.534516499
21280,,52335,133.0,MONTOT SUR ROGNON,52700.0,"48.285040587,5.295912901",48.285040587,5.295912901
18750,,52336,167.0,MONTREUIL SUR BLAISE,52130.0,"48.47689435,4.956002658",48.47689435,4.956002658
18610,,52341,136.0,MORANCOURT,52110.0,"48.429712583,5.003848001",48.429712583,5.003848001
18640,,52346,378.0,MUSSEY SUR MARNE,52300.0,"48.379027369,5.126018565",48.379027369,5.126018565
21020,,52347,252.0,NARCY,52170.0,"48.580337407,5.099037343",48.580337407,5.099037343
21030,,52348,610.0,NEUILLY L EVEQUE,52360.0,"47.919504087,5.438904073",47.919504087,5.438904073
24910,,52349,320.0,NEUILLY SUR SUIZE,52000.0,"48.038089761,5.129072479",48.038089761,5.129072479
19690,,52353,3815.0,NOGENT,52800.0,"48.037396923,5.365000262",48.037396923,5.365000262
19690,,52353,3815.0,NOGENT,52800.0,"48.037396923,5.365000262",48.037396923,5.365000262
19690,,52353,3815.0,NOGENT,52800.0,"48.037396923,5.365000262",48.037396923,5.365000262
19690,,52353,3815.0,NOGENT,52800.0,"48.037396923,5.365000262",48.037396923,5.365000262
23480,,52355,164.0,NOIDANT LE ROCHEUX,52200.0,"47.822729156,5.256471198",47.822729156,5.256471198
19040,,52357,178.0,NONCOURT SUR LE RONGEANT,52230.0,"48.417517895,5.250637617",48.417517895,5.250637617
