Insee - Statistiques locales; ; ; ; 
Référentiel géographique : France par commune; ; ; ; 
Code;Libellé;Population municipale 2020;Répartition de la pop. en 3 classes d'âges 2019 - Moins de 25 ans;Répartition de la pop. en 3 classes d'âges 2019 - Entre 25 et 64 ans;Répartition de la pop. en 3 classes d'âges 2019 - 65 ans ou plus;Part des pers. âgées de 25 à 64 ans 2019
62587;Montigny-en-Gohelle;10086;3443;4937;1800;48.5
62588;Montreuil;1913;455;905;575;46.8
62589;Mont-Saint-Éloi;1016;279;544;191;53.6
62590;Monts-en-Ternois;63;22;28;11;45.9
62591;Morchies;209;63;116;30;55.5
62592;Moringhem;556;168;305;84;54.7
62593;Morval;89;27;41;24;44.9
62594;Mory;308;93;165;49;53.9
62595;Moulle;1136;346;606;179;53.6
62596;Mouriez;241;64;122;57;50.2
62597;Moyenneville;286;82;133;68;47
62598;Muncq-Nieurlet;712;256;395;76;54.3
62599;Nabringhen;224;64;127;32;57
62600;Nédon;152;42;72;36;48.1
62601;Nédonchel;350;107;140;104;39.9
62602;Nempont-Saint-Firmin;202;57;109;37;53.9
62603;Nesles;1067;315;532;181;51.7
62604;Neufchâtel-Hardelot;3748;935;1807;1003;48.3
62605;Neulette;25;10;11;7;39.3
62606;Neuve-Chapelle;1435;467;811;172;56
62607;Neuville-au-Cornet;64;15;36;14;54.7
62608;Neuville-Bourjonval;168;42;86;40;51.2
62609;Neuville-Saint-Vaast;1594;439;782;351;49.7
62610;Neuville-sous-Montreuil;650;205;321;123;49.4
62611;Neuville-Vitasse;496;134;286;82;57
62612;Neuvireuil;585;149;357;75;61.4
62613;Nielles-lès-Bléquin;898;271;435;184;48.9
62614;Nielles-lès-Ardres;592;179;321;80;55.3
62615;Nielles-lès-Calais;286;106;161;22;55.8
62616;Nœux-lès-Auxi;184;58;79;45;43.5
62617;Nœux-les-Mines;11638;3426;5671;2478;49
62618;Nordausques;1336;509;683;123;51.9
62619;Noreuil;141;46;65;36;44
62620;Norrent-Fontes;1377;365;735;284;53.1
62621;Nortkerque;1743;552;878;270;51.6
62622;Nort-Leulinghem;266;96;143;19;55.6
62623;Nouvelle-Église;710;250;409;45;58.2
62624;Noyelles-Godault;5864;1893;2939;941;50.9
62625;Noyelles-lès-Humières;56;18;29;9;51.8
62626;Noyelles-lès-Vermelles;2297;793;1171;365;50.3
62627;Noyelles-sous-Bellonne;829;256;476;88;58.1
62628;Noyelles-sous-Lens;6590;1912;3270;1451;49.3
62629;Noyellette;161;40;86;39;52.2
62630;Noyelle-Vion;297;96;151;53;50.3
62631;Nuncq-Hautecôte;488;178;250;67;50.5
62632;Oblinghem;381;138;191;51;50.4
62633;Œuf-en-Ternois;256;65;127;59;50.6
62634;Offekerque;1214;409;657;112;55.8
62635;Offin;199;51;107;42;53.5
62636;Offrethun;269;61;162;44;60.6
62637;Oignies;10130;3058;5041;1894;50.4
62638;Oisy-le-Verger;1175;290;608;297;50.8
62639;Oppy;383;96;226;66;58.2
62640;Orville;370;102;198;81;51.9
62641;Ostreville;213;51;117;52;53.2
62642;Ourton;750;229;392;142;51.4
62643;Outreau;13178;4153;6648;2576;49.7
62644;Ouve-Wirquin;503;151;269;84;53.4
62645;Oye-Plage;5630;1650;2932;1001;52.5
62646;Palluel;573;133;320;116;56.2
62647;Le Parcq;738;217;375;153;50.3
62648;Parenty;522;149;276;83;54.4
62649;Pas-en-Artois;754;200;364;192;48.2
62650;Pelves;765;225;386;142;51.2
62651;Penin;488;174;253;59;52
62652;Pernes;1606;485;771;377;47.2
62653;Pernes-lès-Boulogne;414;95;222;102;53
62654;Peuplingues;784;267;428;87;54.7
62655;Pierremont;316;94;167;47;54.1
62656;Pihem;947;271;493;183;52.1
62657;Pihen-lès-Guînes;503;166;267;66;53.4
62658;Pittefaux;117;28;62;28;52.1
62659;Planques;102;24;45;26;47.1
62660;Plouvain;457;131;254;75;55.2
62661;Bouin-Plumoison;507;157;258;91;50.9
62662;Polincove;870;280;459;125;53.1
62663;Pommera;310;102;154;49;50.3
62664;Pommier;234;74;125;37;53
62665;Le Ponchel;213;41;105;69;48.8
62666;Pont-à-Vendin;3116;1108;1664;362;53.1
62667;Le Portel;8985;2849;4370;1852;48.2
62668;Prédefin;189;53;90;47;47.4
62669;Pressy;309;99;145;70;46.1
62670;Preures;623;171;314;133;50.8
62671;Pronville-en-Artois;316;103;174;45;54.1
62672;Puisieux;647;199;329;124;50.4
62673;Quéant;643;207;352;88;54.4
62674;Quelmes;544;161;306;88;55.1
62675;Quercamps;275;86;131;58;47.6
62676;Quernes;448;138;248;66;55
62677;Le Quesnoy-en-Artois;340;102;171;75;49.2
62678;Quesques;701;200;363;129;52.5
62679;Questrecques;324;84;186;48;58.3
62680;Quiéry-la-Motte;729;203;399;129;54.6
62681;Quiestède;625;180;363;84;57.9
62682;Quilen;66;25;26;13;40.9
62683;Quœux-Haut-Maînil;226;55;123;57;52.2
62684;Racquinghem;2218;652;1219;363;54.6
62685;Radinghem;270;109;134;26;49.7
62686;Ramecourt;348;107;171;80;47.7
62688;Rang-du-Fliers;4329;1167;2121;1019;49.2
62689;Ransart;395;120;206;67;52.4
62690;Raye-sur-Authie;233;68;110;62;45.9
62691;Saint-Augustin;824;253;455;105;56
62692;Rebergues;374;148;182;37;49.6
62693;Rebreuve-Ranchicourt;1071;284;596;196;55.4
62694;Rebreuve-sur-Canche;188;49;88;51;46.8
62695;Rebreuviette;261;80;127;56;48.3
62696;Reclinghem;233;79;120;37;50.8
62697;Récourt;248;66;137;26;59.7
62698;Recques-sur-Course;272;70;143;60;52.4
62699;Recques-sur-Hem;655;211;336;97;52.1
62700;Regnauville;213;58;113;44;52.6
62701;Rely;453;152;211;88;46.8
62702;Remilly-Wirquin;358;98;198;61;55.3
62703;Rémy;378;129;193;62;50.3
62704;Renty;588;193;299;106;50.1
62705;Rety;2087;720;1095;277;52.3
62706;Richebourg;2628;743;1382;521;52.2
62708;Riencourt-lès-Bapaume;31;9;18;5;57.6
62709;Riencourt-lès-Cagnicourt;249;71;136;46;53.8
62710;Rimboval;182;56;89;24;52.7
62711;Rinxent;3048;928;1601;509;52.7
62712;Rivière;1125;301;567;259;50.3
62713;Robecq;1335;397;704;241;52.5
62714;Roclincourt;783;191;424;170;54
62715;Rocquigny;289;90;131;66;45.6
62716;Rodelinghem;550;186;300;54;55.5
62717;Roëllecourt;528;153;264;117;49.5
62718;Rœux;1404;416;757;240;53.6
62719;Rollancourt;280;110;114;57;40.6
62720;Rombly;43;11;24;10;54.3
62721;Roquetoire;1947;577;1033;326;53.4
62722;Rougefay;89;13;48;28;53.9
62723;Roussent;238;77;123;39;51.5
62724;Rouvroy;8925;2948;4559;1437;51
62725;Royon;140;42;70;27;50.4
62726;Ruisseauville;204;67;96;40;47.3
62727;Ruitz;1521;402;785;355;50.9
62728;Rumaucourt;693;205;350;128;51.2
62729;Rumilly;246;78;118;54;47.2
62730;Ruminghem;1612;544;877;205;53.9
62731;Ruyaulcourt;281;71;139;72;49.2
62732;Sachin;323;105;158;66;48
62733;Sailly-au-Bois;301;105;140;65;45.3
62734;Sailly-en-Ostrevent;672;206;361;122;52.4
62735;Sailly-Labourse;2520;819;1213;371;50.5
62736;Sailly-sur-la-Lys;3900;1095;2030;785;51.9
62737;Sains-en-Gohelle;6035;1877;3208;975;52.9
62738;Sains-lès-Fressin;155;50;84;23;53.3
62739;Sains-lès-Marquion;327;92;177;56;54.5
62740;Sains-lès-Pernes;306;103;149;52;48.9
62741;Saint-Amand;117;24;67;28;56.7
62742;Saint-Aubin;270;66;137;66;50.9
62743;Sainte-Austreberthe;380;92;203;94;52.1
62744;Sainte-Catherine;3653;1007;1868;687;52.5
62745;Saint-Denœux;159;47;77;35;48.4
62746;Saint-Étienne-au-Mont;5094;1586;2666;878;52
62747;Saint-Floris;625;212;326;81;52.7
62748;Saint-Folquin;2318;670;1251;371;54.6
62749;Saint-Georges;338;95;174;65;52.1
62750;Saint-Hilaire-Cottes;817;260;378;172;46.6
62751;Saint-Inglevert;801;272;422;102;53
62752;Saint-Josse;1105;319;601;210;53.2
62753;Saint-Laurent-Blangy;6522;1968;3352;1223;51.2
62754;Saint-Léger;495;145;260;69;54.9
62755;Saint-Léonard;3377;902;1625;884;47.6
62756;Sainte-Marie-Kerque;1671;565;873;212;52.9
62757;Saint-Martin-lez-Tatinghem;5970;1695;2921;1307;49.3
62758;Saint-Martin-Boulogne;11165;3130;5588;2418;50.2
62759;Saint-Martin-Choquel;463;153;250;69;52.9
62760;Saint-Martin-d'Hardinghem;275;75;133;71;47.6
62761;Saint-Martin-sur-Cojeul;211;56;128;26;61
62762;Saint-Michel-sous-Bois;122;36;62;23;50.8
62763;Saint-Michel-sur-Ternoise;854;225;387;250;44.9
62764;Saint-Nicolas;4659;1350;2404;933;51.3
62765;Saint-Omer;14782;5705;6876;2322;46.1
62766;Saint-Omer-Capelle;1109;392;581;142;52.1
62767;Saint-Pol-sur-Ternoise;4870;1399;2391;1119;48.7
62768;Saint-Rémy-au-Bois;105;28;54;23;51.4
62769;Saint-Tricat;765;225;441;94;58.1
62770;Saint-Venant;3041;772;1592;698;52
62771;Sallaumines;9575;3222;4693;1679;48.9
62772;Salperwick;492;129;279;72;58.1
62773;Samer;4656;1601;2394;671;51.3
62774;Sangatte;4840;1504;2557;784;52.8
62775;Sanghen;351;123;182;44;52.2
62776;Sapignies;193;59;109;27;55.9
62777;Le Sars;160;50;87;30;51.9
62778;Sars-le-Bois;77;22;41;15;52.6
62779;Sarton;189;56;101;30;53.8
62780;Sauchy-Cauchy;364;110;192;61;52.8
62781;Sauchy-Lestrée;466;135;245;82;53.1
62782;Saudemont;433;136;209;90;48.1
62783;Saulchoy;317;88;168;61;53
62784;Saulty;771;242;391;142;50.5
62785;Savy-Berlette;891;291;461;142;51.5
62786;Selles;320;97;163;69;49.6
62787;Sempy;319;102;161;54;50.8
62788;Seninghem;694;221;366;106;52.8
62789;Senlecques;268;105;138;38;49.3
62790;Senlis;162;45;87;30;54
62791;Séricourt;49;13;31;7;60.8
62792;Serques;1151;315;638;198;55.4
62793;Servins;1133;340;625;155;55.8
62794;Setques;589;184;308;103;51.8
62795;Sibiville;110;32;60;20;53.2
62796;Simencourt;557;141;300;116;53.9
62797;Siracourt;278;72;161;39;59.3
62798;Sombrin;228;68;122;49;51.2
62799;Sorrus;914;297;465;120;52.7
62800;Souastre;378;111;202;64;53.7
62801;Souchez;2643;711;1339;545;51.6
62802;Le Souich;185;62;83;29;47.6
62803;Surques;640;236;327;75;51.3
62804;Sus-Saint-Léger;365;131;180;58;48.8
62805;Tangry;267;62;149;58;55.6
62806;Tardinghen;150;31;78;42;51.3
62808;Teneur;258;74;119;65;46.1
62809;Ternas;139;44;70;23;51.1
62810;Thélus;1239;324;644;239;53.4
62811;Thérouanne;1101;315;539;245;49
62812;Thiembronne;835;279;423;129;51
62813;La Thieuloye;494;162;272;71;53.8
62814;Thièvres;97;22;48;31;47.5
62815;Tigny-Noyelle;174;41;95;38;54.6
62816;Tilloy-lès-Hermaville;218;71;120;29;54.7
62817;Tilloy-lès-Mofflaines;1475;472;749;214;52.2
62818;Tilly-Capelle;155;38;79;37;51.3
62819;Tilques;1077;302;562;220;51.8
62820;Tincques;811;227;449;140;55
62821;Tingry;294;81;165;48;56.2
62822;Tollent;92;27;40;25;43.5
62823;Torcy;172;43;80;50;46.2
62824;Tortefontaine;219;48;109;55;51.4
62825;Tortequesne;839;256;459;123;54.7
62826;Le Touquet-Paris-Plage;4226;599;1462;2166;34.6
62827;Tournehem-sur-la-Hem;1391;459;713;228;50.9
62828;Tramecourt;57;17;27;16;45
62829;Le Transloy;430;127;245;61;56.6
62830;Trescault;175;43;103;31;58.4
62831;Troisvaux;296;80;159;61;53.1
62832;Tubersent;575;164;296;104;52.5
62833;Vacquerie-le-Boucq;75;19;36;21;46.8
62834;Vacqueriette-Erquières;252;75;115;59;46
62835;Valhuon;551;173;281;100;50.7
62836;Vaudricourt;1079;268;525;261;49.8
62837;Vaudringhem;501;168;268;70;53
62838;Vaulx;90;25;42;23;46.7
62839;Vaulx-Vraucourt;1047;257;507;258;49.6
62840;Vélu;132;33;73;27;55.2
62841;Vendin-lès-Béthune;2413;657;1251;529;51.3
62842;Vendin-le-Vieil;8419;2867;4412;1200;52
62843;Verchin;233;68;101;67;42.9
62844;Verchocq;631;182;315;137;49.6
62845;Verlincthun;502;165;251;66;52
62846;Vermelles;4767;1589;2391;786;50.2
62847;Verquigneul;2021;785;984;250;48.7
62848;Verquin;3477;1036;1763;702;50.4
62849;Verton;2510;679;1255;557;50.4
62850;Vieil-Hesdin;344;86;174;85;50.4
62851;Vieille-Chapelle;833;246;459;100;57.1
62852;Vieille-Église;1440;462;803;156;56.5
62853;Vieil-Moutier;376;119;199;63;52.2
62854;Villers-au-Bois;614;198;317;84;52.9
62855;Villers-au-Flos;246;79;132;45;51.6
62856;Villers-Brûlin;368;109;204;53;55.7
62857;Villers-Châtel;130;39;79;12;60.8
62858;Villers-lès-Cagnicourt;256;79;128;50;49.8
62859;Villers-l'Hôpital;260;79;136;45;52.2
62860;Villers-Sir-Simon;126;38;65;18;53.8
62861;Vimy;4332;1095;2296;968;52.7
62862;Vincly;154;44;87;25;55.9
62863;Violaines;3814;1170;1975;628;52.3
62864;Vis-en-Artois;644;195;346;108;53.3
62865;Vitry-en-Artois;4732;1350;2339;985;50
62866;Waben;435;114;252;72;57.5
62867;Wacquinghen;264;61;162;46;60.2
62868;Wail;257;69;137;53;52.9
62869;Wailly;1076;308;541;234;50
62870;Wailly-Beaucamp;1041;300;543;187;52.7
62871;Wambercourt;261;73;128;55;50.2
62872;Wamin;233;63;114;56;48.9
62873;Wancourt;637;204;365;73;56.9
62874;Wanquetin;716;205;370;141;51.7
62875;Wardrecques;1354;401;708;254;52
62876;Warlencourt-Eaucourt;132;39;73;22;54.5
62877;Warlincourt-lès-Pas;156;46;89;24;55.9
62878;Warlus;382;97;200;82;52.8
62879;Warluzel;224;61;120;52;51.5
62880;Le Wast;198;57;112;33;55.4
62881;Beauvoir-Wavans;374;81;208;88;55.1
62882;Wavrans-sur-l'Aa;1240;365;639;235;51.6
62883;Wavrans-sur-Ternoise;195;59;101;35;51.8
62885;Westrehem;253;75;152;29;59.4
62886;Wicquinghem;271;90;129;48;48.4
62887;Widehem;245;68;145;30;59.7
62888;Wierre-au-Bois;226;54;120;51;53.3
62889;Wierre-Effroy;867;252;464;156;53.2
62890;Willeman;183;43;96;44;52.2
62891;Willencourt;137;33;66;38;48.2
62892;Willerval;657;184;350;115;54
62893;Wimereux;6311;1670;3100;1574;48.9
62894;Wimille;3937;1090;2135;762;53.5
62895;Wingles;8750;2935;4467;1354;51
62896;Wirwignes;748;194;397;147;53.8
62897;Wismes;512;126;273;111;53.5
62898;Wisques;224;49;113;58;51.4
62899;Wissant;850;179;419;256;49.1
62900;Witternesse;599;154;328;105;55.9
62901;Wittes;999;329;551;113;55.5
62902;Wizernes;3308;990;1719;583;52.2
62903;Zoteux;609;209;328;83;52.9
62904;Zouafques;596;204;313;75;52.9
62905;Zudausques;1033;328;547;112;55.4
62906;Zutkerque;1788;550;977;257;54.8
62907;Libercourt;8230;2713;4176;1432;50.2
62908;La Capelle-lès-Boulogne;1610;414;817;385;50.6
62909;Ytres;433;142;207;85;47.6
63001;Aigueperse;2770;691;1249;827;45.1
63002;Aix-la-Fayette;96;12;48;34;50.5
63003;Ambert;6636;1511;3206;1938;48.2
63004;Les Ancizes-Comps;1705;397;855;442;50.5
63005;Antoingt;411;110;210;87;51.6
63006;Anzat-le-Luguet;173;24;82;67;47.4
63007;Apchat;161;18;91;55;55.4
63008;Arconsat;585;113;303;169;51.8
63009;Ardes;598;127;268;197;45.3
63010;Arlanc;1803;411;849;557;46.7
63011;Ars-les-Favets;219;56;127;38;57.5
63012;Artonne;918;258;485;169;53.2
63013;Aubiat;955;276;497;151;53.7
63014;Aubière;10581;4193;4704;2008;43.1
63015;Aubusson-d'Auvergne;223;59;130;47;55.2
63016;Augerolles;879;199;446;242;50.3
63017;Augnat;193;54;97;44;49.7
63019;Aulnat;4103;1070;2084;941;50.9
63020;Aurières;369;106;210;46;58
63021;Authezat;680;195;390;105;56.6
63022;Auzat-la-Combelle;1985;432;1023;549;51
63023;Auzelles;381;89;199;89;52.7
63024;Avèze;174;28;100;54;54.7
63025;Ayat-sur-Sioule;137;22;64;53;46
63026;Aydat;2511;721;1322;423;53.6
63027;Baffie;111;21;49;41;44.1
63028;Bagnols;405;68;197;151;47.4
63029;Bansat;261;67;158;33;61.1
63030;Bas-et-Lezat;342;108;179;52;52.8
63031;Beaulieu;477;109;253;104;54.2
63032;Beaumont;10630;2821;5497;2346;51.6
63033;Beaumont-lès-Randan;310;86;159;61;52.1
63034;Beauregard-l'Évêque;1547;445;773;319;50.3
63035;Beauregard-Vendon;1269;391;682;165;55.1
63036;Bergonne;320;78;163;78;51.1
63037;Bertignat;455;84;238;132;52.4
63038;Besse-et-Saint-Anastaise;1476;309;767;421;51.3
63039;Beurières;285;63;159;67;55.1
63040;Billom;4790;1325;2336;1116;48.9
63041;Biollet;319;48;165;107;51.6
63042;Blanzat;3795;891;1817;1132;47.3
63043;Blot-l'Église;445;109;228;104;51.7
63044;Bongheat;427;137;243;49;56.6
63045;Bort-l'Étang;705;208;363;118;52.6
63046;Boudes;282;76;153;64;52.2
63047;La Bourboule;1757;372;931;465;52.7
63048;Bourg-Lastic;867;155;409;301;47.3
63049;Bouzel;730;216;405;107;55.6
63050;Brassac-les-Mines;3373;814;1518;1030;45.1
63051;Brenat;629;152;339;138;53.9
63052;Le Breuil-sur-Couze;1046;291;549;199;52.9
63053;Briffons;262;42;136;83;52.1
63054;Le Broc;661;174;349;170;50.4
63055;Bromont-Lamothe;994;259;519;204;52.8
63056;Brousse;330;78;189;68;56.3
63057;Le Brugeron;243;29;133;80;55
63058;Bulhon;550;132;315;88;58.9
63059;Busséol;218;61;121;36;55.6
63060;Bussières;96;17;50;24;54.8
63061;Bussières-et-Pruns;481;146;267;56;56.9
63062;Buxières-sous-Montaigut;235;61;132;43;55.7
63063;Cébazat;8951;2249;4150;2406;47.1
63064;La Celle;79;8;46;24;59
63065;Ceilloux;172;45;79;51;45.3
63066;Celles-sur-Durolle;1646;405;840;432;50.1
63067;La Cellette;162;31;90;43;55
63069;Le Cendre;5525;1556;2677;1276;48.6
63070;Ceyrat;6338;1629;3068;1666;48.2
63071;Ceyssat;691;194;394;103;57
63072;Chabreloche;1189;261;610;329;50.8
63073;Chadeleuf;434;116;240;76;55.5
63074;Chalus;182;40;91;52;49.7
63075;Chamalières;17196;3860;8405;5012;48.6
63076;Chambon-sur-Dolore;143;20;74;55;49.7
63077;Chambon-sur-Lac;418;88;242;93;57.2
63079;Champagnat-le-Jeune;151;21;79;51;52
63080;Champeix;1424;383;735;287;52.3
63081;Champétières;275;33;167;71;61.5
63082;Champs;403;116;218;68;54.2
63083;Chanat-la-Mouteyre;932;243;468;216;50.5
63084;Chanonat;1712;456;900;347;52.9
63085;Chapdes-Beaufort;1136;314;613;192;54.8
63086;La Chapelle-Agnon;332;51;193;92;57.4
63087;La Chapelle-Marcousse;68;10;35;21;52.9
63088;La Chapelle-sur-Usson;84;10;40;32;48.8
63089;Chappes;1632;493;877;260;53.8
63090;Chaptuzat;509;153;260;93;51.4
63091;Charbonnier-les-Mines;919;228;462;211;51.3
63092;Charbonnières-les-Varennes;1840;560;985;244;55.1
63093;Charbonnières-les-Vieilles;1145;319;579;223;51.6
63094;Charensat;480;80;219;190;44.8
63095;Charnat;206;46;118;42;57.3
63096;Chas;381;121;223;43;57.6
63097;Chassagne;80;13;48;18;60.8
63098;Chastreix;227;34;113;76;50.7
63099;Châteaugay;3104;839;1533;732;49.4
63100;Châteauneuf-les-Bains;328;72;166;87;51.2
63101;Château-sur-Cher;68;5;34;29;50
63102;Châteldon;776;177;401;195;51.9
63103;Châtel-Guyon;6283;1564;3107;1568;49.8
63104;La Chaulme;113;15;47;51;41.6
63105;Chaumont-le-Bourg;228;68;119;42;51.8
63106;Chauriat;1731;508;958;233;56.4
63107;Chavaroux;516;166;263;65;53.3
63108;Le Cheix;681;158;360;158;53.2
63109;Chidrac;531;163;279;85;53
63110;Cisternes-la-Forêt;464;128;228;107;49.3
63111;Clémensat;120;31;72;17;60.2
63112;Clerlande;627;220;336;64;54.2
63113;Clermont-Ferrand;147284;53496;69726;24643;47.2
63114;Collanges;157;37;86;35;54.1
63115;Combrailles;218;64;107;50;48.4
63116;Combronde;2143;570;1141;459;52.6
63117;Compains;127;23;66;39;51.6
63118;Condat-en-Combraille;410;79;192;142;46.4
63119;Condat-lès-Montboissier;228;53;108;66;47.6
63120;Corent;766;218;421;123;55.3
63121;Coudes;1273;388;717;164;56.5
63122;Courgoul;61;16;31;15;50
63123;Cournols;233;50;134;52;56.7
63124;Cournon-d'Auvergne;20356;5516;9740;5066;47.9
63125;Courpière;4005;904;1923;1191;47.9
63126;Le Crest;1279;330;688;251;54.2
63128;Crevant-Laveine;968;271;525;167;54.6
63129;Cros;167;36;80;51;47.9
63130;La Crouzille;259;50;134;75;51.8
63131;Culhat;1139;302;565;259;50.2
63132;Cunlhat;1319;256;665;376;51.3
63134;Dauzat-sur-Vodable;68;12;39;17;57.4
63135;Davayat;606;166;327;116;53.7
63136;Domaize;382;99;201;88;51.8
63137;Doranges;174;25;72;78;41.1
63138;Dorat;725;186;383;140;54
63139;Dore-l'Église;660;159;325;172;49.5
63140;Durmignat;213;41;107;64;50.5
63141;Durtol;2065;510;929;618;45.2
63142;Échandelys;249;47;118;87;46.8
63143;Effiat;1134;319;564;248;49.9
63144;Égliseneuve-d'Entraigues;338;28;185;129;54.1
63145;Égliseneuve-des-Liards;153;38;83;31;54.9
63146;Égliseneuve-près-Billom;808;192;466;150;57.7
63147;Églisolles;272;38;109;105;43.2
63148;Ennezat;2532;730;1279;511;50.8
63149;Entraigues;697;181;374;120;55.4
63150;Enval;1556;356;880;307;57.1
63151;Escoutoux;1348;329;745;270;55.4
63152;Espinasse;286;55;144;91;49.6
63153;Espinchal;95;20;46;40;43.7
63154;Espirat;436;143;237;57;54.3
63155;Estandeuil;491;139;259;84;53.8
63156;Esteil;57;9;32;18;54.4
63157;Fayet-le-Château;372;93;205;69;55.9
63158;Fayet-Ronaye;107;22;48;36;45.3
63159;Fernoël;135;22;54;59;40
63160;Aulhat-Flat;930;240;500;186;54
63161;La Forie;319;71;167;82;52.1
63162;Fournols;315;61;150;109;47
63163;Gelles;940;259;474;221;49.7
63164;Gerzat;10395;3047;5217;2025;50.7
63165;Giat;796;131;367;299;46
63166;Gignat;249;58;126;57;52.3
63167;Gimeaux;398;105;213;83;53
63168;Glaine-Montaigut;589;155;317;108;54.6
63169;La Godivelle;16;1;12;3;75
63170;La Goutelle;622;136;338;149;54.2
63171;Gouttières;326;57;181;91;55
63172;Grandeyrolles;53;9;27;17;50.9
63173;Grandrif;201;48;110;42;55
63174;Grandval;119;21;61;38;50.8
63175;Herment;230;49;114;73;48.2
63176;Heume-l'Église;108;22;60;24;57
63177;Isserteaux;412;104;224;80;54.8
63178;Issoire;15297;4279;7433;3584;48.6
63179;Job;1013;210;519;298;50.5
63180;Joze;1145;322;589;221;52.1
63181;Jozerand;549;164;304;83;55.2
63182;Jumeaux;566;144;268;177;45.6
63183;Labessette;67;11;28;26;42.9
63184;Lachaux;278;50;140;89;50.2
63185;Lamontgie;641;195;328;116;51.3
63186;Landogne;223;47;118;63;51.6
63187;Lapeyrouse;520;106;263;154;50.3
63188;Laps;586;182;305;102;51.8
63189;Laqueuille;364;110;198;62;53.4
63190;Larodde;284;48;132;98;47.5
63191;Lastic;102;9;53;42;51
63192;La Tour-d'Auvergne;629;126;304;213;47.3
63193;Lempdes;8669;2510;4134;2033;47.6
63194;Lempty;398;109;211;69;54.2
63195;Lezoux;6287;1779;3025;1453;48.3
63196;Limons;747;204;379;166;50.6
63197;Lisseuil;121;36;65;27;50.8
63198;Loubeyrat;1418;404;751;229;54.3
63199;Ludesse;509;178;275;63;53.3
63200;Lussat;925;252;472;182;52.1
63201;Luzillat;1145;357;570;207;50.3
63202;Madriat;117;28;51;29;47.2
63203;Malauzat;1160;335;651;179;55.9
63204;Malintrat;1134;323;634;175;56
63205;Manglieu;469;130;249;88;53.3
63206;Manzat;1395;374;697;317;50.2
63207;Marat;814;181;419;213;51.5
63208;Marcillat;309;83;153;56;52.4
63209;Mareugheol;215;54;107;48;51.2
63210;Maringues;3112;993;1478;654;47.3
63211;Marsac-en-Livradois;1434;378;755;322;51.9
63212;Marsat;1456;392;717;317;50.3
63213;Les Martres-d'Artière;2185;691;1172;287;54.5
63214;Les Martres-de-Veyre;3941;1080;2185;718;54.8
63215;Martres-sur-Morge;680;211;376;89;55.6
63216;Mauzun;116;39;69;9;59.1
63218;Mayres;197;45;105;49;53
63219;Mazaye;707;201;372;143;52
63220;Mazoires;96;21;47;28;49
63221;Medeyrolles;125;14;51;57;41.5
63222;Meilhaud;485;167;253;69;51.7
63223;Menat;536;103;259;176;48.1
63224;Ménétrol;1643;417;880;326;54.3
63225;Messeix;1034;193;527;328;50.3
63226;Mur-sur-Allier;3313;1028;1854;553;54
63227;Mirefleurs;2353;656;1277;446;53.7
63228;Miremont;292;40;155;99;52.7
63229;Moissat;1245;376;658;192;53.7
63230;Le Monestier;236;61;120;47;52.5
63231;La Monnerie-le-Montel;1669;399;792;494;47
63232;Mons;553;169;298;74;55.1
63233;Montaigut;985;235;432;315;44
63234;Montaigut-le-Blanc;891;264;494;117;56.5
63235;Montcel;546;181;288;69;53.5
63236;Mont-Dore;1274;249;627;403;49
63237;Montel-de-Gelat;422;89;207;131;48.5
63238;Montfermy;229;65;124;39;54.4
63239;Montmorin;727;222;391;107;54.3
63240;Montpensier;466;129;256;80;55.1
63241;Montpeyroux;324;56;187;83;57.2
63242;Moriat;387;99;197;83;51.9
63243;Moureuille;385;130;185;63;48.9
63244;Chambaron sur Morge;1805;538;1010;238;56.5
63245;Mozac;3874;980;1862;1034;48
63246;Murat-le-Quaire;488;93;283;107;58.6
63247;Murol;610;140;300;140;51.7
63248;Nébouzat;853;228;476;143;56.2
63249;Néronde-sur-Dore;510;130;289;104;55.2
63250;Neschers;855;257;464;138;54
63251;Neuf-Église;297;74;149;73;50.5
63252;Neuville;378;86;223;70;58.7
63253;Noalhat;235;66;145;27;60.9
63254;Nohanent;2223;593;1146;479;51.7
63255;Nonette-Orsonnette;599;138;349;109;58.6
63256;Novacelles;151;33;73;44;48.7
63257;Olby;840;249;452;128;54.5
63258;Olliergues;750;178;354;232;46.4
63259;Olloix;312;81;178;54;56.9
63260;Olmet;156;32;73;54;46.1
63261;Orbeil;859;220;439;185;52
63262;Orcet;2781;683;1416;658;51.4
63263;Orcines;3545;876;1840;777;52.7
63264;Orcival;247;62;127;58;51.4
63265;Orléat;2218;595;1149;448;52.4
63267;Palladuc;524;136;292;104;55
63268;Pardines;296;70;147;73;50.7
63269;Parent;887;248;481;153;54.5
63270;Parentignat;488;119;270;110;54.1
63271;Paslières;1478;395;795;300;53.4
63272;Pérignat-lès-Sarliève;2718;712;1352;641;50
63273;Pérignat-sur-Allier;1504;380;823;303;54.6
63274;Perpezat;426;113;224;91;52.3
63275;Perrier;890;224;455;212;51.1
63276;Peschadoires;2115;500;1089;532;51.3
63277;Peslières;61;14;26;25;40.3
63278;Pessat-Villeneuve;719;234;390;82;55.2
63279;Picherande;318;63;158;97;49.7
63280;Pignols;346;108;177;60;51.2
63281;Pionsat;1057;182;509;371;47.9
63282;Plauzat;1758;565;949;199;55.4
63283;Pontaumur;632;130;273;231;43
