name,address,business_status,latitude,longitude
Central club,"9 Rue René Cassin, Notre-Dame-d'Oé",OPERATIONAL,47.4377905,0.694301
Dr PADEL Chirurgien Dentiste,"11 Bd Léo Lagrange, Ballan-Miré",OPERATIONAL,47.3370689,0.6129616
U.S. SAINT PIERRE DES CORPS,"129 Rue Jeanne Labourbe, Saint-Pierre-des-Corps",OPERATIONAL,47.39258599999999,0.74191
Cap Sport,"18 Rue du Maréchal Foch, Tours",OPERATIONAL,47.3941326,0.6844485
Asptt Tours Métropole,"1 Quai de la Loire Parc des Sports de Beauregard, Rochecorbon",OPERATIONAL,47.405193,0.7292715
U.s.s.p,"135 Rue Jeanne Labourbe, Saint-Pierre-des-Corps",OPERATIONAL,47.3911853,0.7415246999999999
US. CHAMBRAY,"23 Av. de l'Hommelaie, Chambray-lès-Tours",OPERATIONAL,47.329323,0.7159869999999999
ALERTE SPORTIVE MONTLOUIS,"Chem. de la Croix Cassée, Montlouis-sur-Loire",OPERATIONAL,47.376328,0.8328289999999999
RACKET PARK -Padel Squash Badminton,"Angle chemin du roi et, Rue de la Musse, Chargé",OPERATIONAL,47.41714090000001,1.029494
U.S. SAINT PIERRE DES CORPS,"129 Rue Jeanne Labourbe, Saint-Pierre-des-Corps",OPERATIONAL,47.39258599999999,0.74191
TENNIS BLERE VAL DE CHER,"Terrain de la Gâtine, Bléré",OPERATIONAL,47.3275047,0.9909859000000001
Asptt Tours Métropole,"1 Quai de la Loire Parc des Sports de Beauregard, Rochecorbon",OPERATIONAL,47.405193,0.7292715
U.s.s.p,"135 Rue Jeanne Labourbe, Saint-Pierre-des-Corps",OPERATIONAL,47.3911853,0.7415246999999999
ALERTE SPORTIVE MONTLOUIS,"Chem. de la Croix Cassée, Montlouis-sur-Loire",OPERATIONAL,47.376328,0.8328289999999999
LOIRE VALLÉE PADEL,"14 – 16 Rue Albert Camus, Blois",OPERATIONAL,47.5753442,1.3024864
RACKET PARK -Padel Squash Badminton,"Angle chemin du roi et, Rue de la Musse, Chargé",OPERATIONAL,47.41714090000001,1.029494
TENNIS BLERE VAL DE CHER,"Terrain de la Gâtine, Bléré",OPERATIONAL,47.3275047,0.9909859000000001
League Tennis Center,"14 et 16 rue Albert Camus, Blois",OPERATIONAL,47.57518,1.3030631
LOIRE VALLÉE PADEL,"14 – 16 Rue Albert Camus, Blois",OPERATIONAL,47.5753442,1.3024864
League Tennis Center,"14 et 16 rue Albert Camus, Blois",OPERATIONAL,47.57518,1.3030631
Padel Park,"1 Bd Maréchal de Lattre de Tassigny, Dijon",OPERATIONAL,47.32241759999999,5.067993299999999
DIJON PADEL,"allee jacque lafitte, Norges-la-Ville",OPERATIONAL,47.407207,5.0528093
NORGES LES BOIS T.C.,"Bois de, Norges-la-Ville",OPERATIONAL,47.4074083,5.052641599999999
IS SUR TILLE T.C.,"Parc des, Rue des Capucins, Is-sur-Tille",OPERATIONAL,47.521832,5.106301
QUETIGNY A.S.,"Place Abbé Picard, Quetigny",OPERATIONAL,47.311241,5.115273999999999
Tennis Club Dijon,"19 Bd Voltaire, Dijon",OPERATIONAL,47.316064,5.0513702
FONTAINE LES DIJON T.C.,"15 Rue des Paulès, Fontaine-lès-Dijon",OPERATIONAL,47.351461,5.025941
Tennis Club Bois de Norges,"Bois Norges, Norges-la-Ville",OPERATIONAL,47.399536,5.084489
Padel Park,"1 Bd Maréchal de Lattre de Tassigny, Dijon",OPERATIONAL,47.32241759999999,5.067993299999999
DIJON PADEL,"allee jacque lafitte, Norges-la-Ville",OPERATIONAL,47.407207,5.0528093
NORGES LES BOIS T.C.,"Bois de, Norges-la-Ville",OPERATIONAL,47.4074083,5.052641599999999
IS SUR TILLE T.C.,"Parc des, Rue des Capucins, Is-sur-Tille",OPERATIONAL,47.521832,5.106301
QUETIGNY A.S.,"Place Abbé Picard, Quetigny",OPERATIONAL,47.311241,5.115273999999999
Tennis Club Dijon,"19 Bd Voltaire, Dijon",OPERATIONAL,47.316064,5.0513702
FONTAINE LES DIJON T.C.,"15 Rue des Paulès, Fontaine-lès-Dijon",OPERATIONAL,47.351461,5.025941
Tennis Club Bois de Norges,"Bois Norges, Norges-la-Ville",OPERATIONAL,47.399536,5.084489
ASCAP Padel & Tennis,"1 rue bis du bois de la dame, Montbéliard",OPERATIONAL,47.5208604,6.807465
ASCAP - PADEL,Montbéliard,OPERATIONAL,47.52151019999999,6.807732799999999
ASCAP Padel & Tennis,"1 rue bis du bois de la dame, Montbéliard",OPERATIONAL,47.5208604,6.807465
ASCAP - PADEL,Montbéliard,OPERATIONAL,47.52151019999999,6.807732799999999
COMITE TERRITOIRE DE BELFORT TENNIS,"6 Rue Pierre de Coubertin, Grandvillars",OPERATIONAL,47.5410671,6.9585515
Padel Bros Beider Basel,"Binningerstrasse 106, Allschwil",OPERATIONAL,47.5470868,7.549916100000001
Five Club,"Rte de Porrentruy 74, Delémont",OPERATIONAL,47.361332,7.3350831
Padel Basel Dreispitz,"Lyon-Strasse 11, Basel",OPERATIONAL,47.5358321,7.6082916
Play Padel Pratteln,"Lohagstrasse 16, Pratteln",OPERATIONAL,47.531698,7.7024778
Lido Sports,"Lysbüchelstrasse 272, Basel",OPERATIONAL,47.5743614,7.571802000000001
Padel Basel Klybeck,"Gebäude K-102, Klybeckstrasse 141, Basel",OPERATIONAL,47.5748523,7.5894527
Padel Bros Beider Basel,"Binningerstrasse 106, Allschwil",OPERATIONAL,47.5470868,7.549916100000001
Padel Helvetia,"Lohagstrasse, Pratteln",OPERATIONAL,47.5296894,7.702495000000001
Padel-Tennis,"Lysbüchelstrasse 400, Basel",OPERATIONAL,47.5735143,7.5722686
Padel Helvetia,"Schützenstrasse, Frenkendorf",OPERATIONAL,47.4997652,7.7177494
LIDO BASEL,"Lysbüchelstrasse 270, Basel",OPERATIONAL,47.5744614,7.5719584
Bächliacker Tennis- und Sportcenter,"Schützenstrasse 2, Frenkendorf",OPERATIONAL,47.4993741,7.7169724
Tenniscenter TAFD GmbH,"Heideweg 14, Kanton Reinach",OPERATIONAL,47.5006371,7.603517
Play Padel Pratteln,"Lohagstrasse 16, Pratteln",OPERATIONAL,47.531698,7.7024778
Padel Helvetia,"Lohagstrasse, Pratteln",OPERATIONAL,47.5296894,7.702495000000001
Padel Helvetia,"Schützenstrasse, Frenkendorf",OPERATIONAL,47.4997652,7.7177494
Bächliacker Tennis- und Sportcenter,"Schützenstrasse 2, Frenkendorf",OPERATIONAL,47.4993741,7.7169724
Tennis Club Brugg,"Ländistrasse, Auschachen, Brugg",OPERATIONAL,47.4893747,8.221420199999999
Tennis- und Padelclub Unterengstringen,"Chriesihogerweg, Unterengstringen",OPERATIONAL,47.4146636,8.4408745
PDL Zürich,"Brandstrasse 12, Schlieren",OPERATIONAL,47.40155499999999,8.4464423
Padel Center,"Brandstrasse, Schlieren",OPERATIONAL,47.4015482,8.4463025
Padelbaregg,"Bareggcenter Baden, Zelgweg 11, Dättwil",OPERATIONAL,47.4568606,8.2844219
Tennis Club Brugg,"Ländistrasse, Auschachen, Brugg",OPERATIONAL,47.4893747,8.221420199999999
LANESTER FL,"Rue de Locunel, Lanester",OPERATIONAL,47.763493,-3.347354
Squash Lorient - Orange bleue,"4 Imp. Jean Saint-Marc, Lorient",OPERATIONAL,47.7633836,-3.3972563
Lorient Tennis Club,"1 Rue Moïse le Bihan, Lorient",OPERATIONAL,47.7356219,-3.3814018
Tennis Padel - Carnac Beaumer,"All. des Tennis, Carnac",CLOSED_TEMPORARILY,47.5737949,-3.0563184
Auray Squash,"15 Rue François Guhur, Auray",OPERATIONAL,47.6699446,-2.9766103
Tennis Padel - Carnac Beaumer,"All. des Tennis, Carnac",CLOSED_TEMPORARILY,47.5737949,-3.0563184
VMTC (Vannes Ménimur Tennis Club),"Rue Henri Matisse, Vannes",OPERATIONAL,47.6704831,-2.7676
BADEN T.C. DE BADEN,"9 Route de, Kergonano, Baden",OPERATIONAL,47.614624,-2.911164
Tennis Club De Baden,"Kergonano, Baden",OPERATIONAL,47.6185194,-2.9116186
SAINT AVE E.S. TENNIS CLUB,"Rue Pierre le Nouail, Saint-Avé",OPERATIONAL,47.6881604,-2.7403964
ASPTT,"23 Rue de Luscanen, Vannes",OPERATIONAL,47.6577901,-2.8065577
VANNES ASPTT TENNIS,Vannes,OPERATIONAL,47.661398,-2.793943
Auray Squash,"15 Rue François Guhur, Auray",OPERATIONAL,47.6699446,-2.9766103
ELVEN TENNIS CLUB,"Av. Martyrs de la Résistance, Elven",OPERATIONAL,47.737251,-2.58227
VMTC (Vannes Ménimur Tennis Club),"Rue Henri Matisse, Vannes",OPERATIONAL,47.6704831,-2.7676
Paddle Expérience,"18 All. de la Pointe, Arradon",OPERATIONAL,47.6159079,-2.8319076
THEIX TENNIS CLUB,"Rue Pierre et Marie Curie, Theix-Noyalo",OPERATIONAL,47.631207,-2.657373
SAINT AVE E.S. TENNIS CLUB,"Rue Pierre le Nouail, Saint-Avé",OPERATIONAL,47.6881604,-2.7403964
Open Tennis De Vannes,"Centre de tennis André Deleau, Rue Henri Matisse, Vannes",OPERATIONAL,47.669798,-2.7661017
VANNES TENNIS CLUB,"10 Rue Mgr Yves Plumey, Vannes",OPERATIONAL,47.657295,-2.784984
VANNES ASPTT TENNIS,Vannes,OPERATIONAL,47.661398,-2.793943
ASPTT,"23 Rue de Luscanen, Vannes",OPERATIONAL,47.6577901,-2.8065577
ES SEGRE,"Rte de Pouancé, Segré-en-Anjou Bleu",OPERATIONAL,47.685287,-0.88305
ES SEGRE,"Rte de Pouancé, Segré-en-Anjou Bleu",OPERATIONAL,47.685287,-0.88305
Le 3F,"23bis Av. de Saint-Fort, Château-Gontier-sur-Mayenne",OPERATIONAL,47.8144688,-0.708638
Le 3F,"23bis Av. de Saint-Fort, Château-Gontier-sur-Mayenne",OPERATIONAL,47.8144688,-0.708638
AS L'INTREPIDE DE CORZE,"4 Rue des Vergers, Corzé",OPERATIONAL,47.560042,-0.390401
US DE PRECIGNE,"Le, Bois Dauphin, Précigné",OPERATIONAL,47.772889,-0.329195
AS L'INTREPIDE DE CORZE,"4 Rue des Vergers, Corzé",OPERATIONAL,47.560042,-0.390401
US DE PRECIGNE,"Le, Bois Dauphin, Précigné",OPERATIONAL,47.772889,-0.329195
Le Padel,"19 Rue Geoffroy Martel, Vendôme",OPERATIONAL,47.7910113,1.0729798
Union Sportive Vendôme Tennis,"19 Rue Geoffroy Martel, Vendôme",OPERATIONAL,47.7910768,1.0730708
LOIRE VALLÉE PADEL,"14 – 16 Rue Albert Camus, Blois",OPERATIONAL,47.5753442,1.3024864
Le Padel,"19 Rue Geoffroy Martel, Vendôme",OPERATIONAL,47.7910113,1.0729798
Union Sportive Vendôme Tennis,"19 Rue Geoffroy Martel, Vendôme",OPERATIONAL,47.7910768,1.0730708
League Tennis Center,"14 et 16 rue Albert Camus, Blois",OPERATIONAL,47.57518,1.3030631
LOIRE VALLÉE PADEL,"14 – 16 Rue Albert Camus, Blois",OPERATIONAL,47.5753442,1.3024864
VINEUIL SPORT TENNIS,"Rue du Stade, Vineuil",OPERATIONAL,47.584587,1.383147
League Tennis Center,"14 et 16 rue Albert Camus, Blois",OPERATIONAL,47.57518,1.3030631
TENNIS CLUB DE L'AGGLOMERATION DE VESOUL,"Av. des Rives du Lac, Quincey",OPERATIONAL,47.629238,6.118875
Tennis Club de Vesoul,"Unnamed Road, 70000, Vaivre-et-Montoille",OPERATIONAL,47.6296858,6.1311168
TENNIS CLUB DE L'AGGLOMERATION DE VESOUL,"Av. des Rives du Lac, Quincey",OPERATIONAL,47.629238,6.118875
Tennis Municipal,"5 Rue Pierre de Coubertin, Vesoul",OPERATIONAL,47.6223947,6.1662813
ETUEFFONT T.C. MUNICIPAL,"Rue Principale, Belfort",OPERATIONAL,47.6437604,6.8437053
ETUEFFONT T.C. MUNICIPAL,"Rue Principale, Belfort",OPERATIONAL,47.6437604,6.8437053
4PADEL Mulhouse,"ZA du Carreau Anna, Decathlon Village, Wittenheim",OPERATIONAL,47.7969917,7.305707499999999
So Padel,"33 Rue Jeanne d'Arc, Brunstatt-Didenheim",OPERATIONAL,47.7191298,7.324245800000001
Foot 5 Padel Sports Bar,Wittenheim,OPERATIONAL,47.7958301,7.304526599999999
LE FIVE Mulhouse,"ZA du carreau Anna, site du Décathlon Village, Wittenheim",OPERATIONAL,47.79602329999999,7.305034099999999
Tennis Club De Brunstatt,"11 Rue du Bitz, Brunstatt-Didenheim",OPERATIONAL,47.7248611,7.313304899999999
TC LUTTERBACH,"60 Route de Thann, Lutterbach",OPERATIONAL,47.76740299999999,7.254080999999998
4PADEL Mulhouse,"ZA du Carreau Anna, Decathlon Village, Wittenheim",OPERATIONAL,47.7969917,7.305707499999999
4PADEL Saint-Louis - Bâle,"160 Rue de Mulhouse, Saint-Louis",OPERATIONAL,47.6025949,7.545285900000001
So Padel,"33 Rue Jeanne d'Arc, Brunstatt-Didenheim",OPERATIONAL,47.7191298,7.324245800000001
Foot 5 Padel Sports Bar,Wittenheim,OPERATIONAL,47.7958301,7.304526599999999
Padel Bros Beider Basel,"Binningerstrasse 106, Allschwil",OPERATIONAL,47.5470868,7.549916100000001
LE FIVE Mulhouse,"ZA du carreau Anna, site du Décathlon Village, Wittenheim",OPERATIONAL,47.79602329999999,7.305034099999999
LE FIVE Saint-Louis - Bâle,"160 Rue de Mulhouse, Saint-Louis",OPERATIONAL,47.6020386,7.544738799999999
AS ENTREMONT RIXHEIM,"2 Rue du Dr Albert Schweitzer, Rixheim",OPERATIONAL,47.754684,7.387494999999999
Tennis Club De Brunstatt,"11 Rue du Bitz, Brunstatt-Didenheim",OPERATIONAL,47.7248611,7.313304899999999
TC LUTTERBACH,"60 Route de Thann, Lutterbach",OPERATIONAL,47.76740299999999,7.254080999999998
Tennis Club,"17 Rue de la Cigogne, Wittelsheim",OPERATIONAL,47.7984513,7.227567700000001
TC WITTENHEIM,"Rue du Vercors, Wittenheim",OPERATIONAL,47.811283,7.329198000000001
4PADEL Saint-Louis - Bâle,"160 Rue de Mulhouse, Saint-Louis",OPERATIONAL,47.6025949,7.545285900000001
Lido Sports,"Lysbüchelstrasse 272, Basel",OPERATIONAL,47.5743614,7.571802000000001
Padel Basel Klybeck,"Gebäude K-102, Klybeckstrasse 141, Basel",OPERATIONAL,47.5748523,7.5894527
Padel Bros Beider Basel,"Binningerstrasse 106, Allschwil",OPERATIONAL,47.5470868,7.549916100000001
Padel-Tennis,"Lysbüchelstrasse 400, Basel",OPERATIONAL,47.5735143,7.5722686
LIDO BASEL,"Lysbüchelstrasse 270, Basel",OPERATIONAL,47.5744614,7.5719584
LE FIVE Saint-Louis - Bâle,"160 Rue de Mulhouse, Saint-Louis",OPERATIONAL,47.6020386,7.544738799999999
TSB GmbH Sportpark Weil-Otterbach,"Holzmattenweg 13, Weil am Rhein",OPERATIONAL,47.585034,7.607695000000001
TENNIS PADEL CONCARNEAU,"4 bis Park Balan, Concarneau",OPERATIONAL,47.857506,-3.894602
Tennis Club Fouesnantais,"93 Chem. de Kerlosquen, Fouesnant",OPERATIONAL,47.85511409999999,-3.9884958
Tennis Club Fouesnantais,"All. de Loc Hilaire, Fouesnant",OPERATIONAL,47.8899906,-4.009621699999999
TENNIS PADEL CONCARNEAU,"4 bis Park Balan, Concarneau",OPERATIONAL,47.857506,-3.894602
Tennis Club Fouesnantais,"93 Chem. de Kerlosquen, Fouesnant",OPERATIONAL,47.85511409999999,-3.9884958
MOELAN/MER TENNIS CLUB,"Salle A Le Diberder, Parc Des Sports, Moëlan-sur-Mer",OPERATIONAL,47.8144187,-3.6291637
Complexe du Champ Brulon,Vern-sur-Seiche,OPERATIONAL,48.0349219,-1.597097
VERN SUR SEICHE US,"Rue du Champs Brulon, Vern-sur-Seiche",OPERATIONAL,48.0347973,-1.5970686
Complexe du Champ Brulon,Vern-sur-Seiche,OPERATIONAL,48.0349219,-1.597097
VERN SUR SEICHE US,"Rue du Champs Brulon, Vern-sur-Seiche",OPERATIONAL,48.0347973,-1.5970686
Le 3F,"23bis Av. de Saint-Fort, Château-Gontier-sur-Mayenne",OPERATIONAL,47.8144688,-0.708638
Le 3F,"23bis Av. de Saint-Fort, Château-Gontier-sur-Mayenne",OPERATIONAL,47.8144688,-0.708638
AS CHAPELLE ST AUBIN,"Rue de Coup de Pied, Le Mans",OPERATIONAL,48.033627,0.168329
Sports Complex ASCA Raoul Rousselière,"Rue de Coup de Pied, La Chapelle-Saint-Aubin",OPERATIONAL,48.03281930000001,0.1674936
AS CHAPELLE ST AUBIN,"Rue de Coup de Pied, Le Mans",OPERATIONAL,48.033627,0.168329
Club des Cedres,"Le, Chem. de la Pecquenardière, Le Mans",OPERATIONAL,48.0131759,0.2504251
UrbanVillage Le Mans,"27 Av. du Panorama, Le Mans",OPERATIONAL,47.96290399999999,0.2185836
Tennis Club Les 3 Vallees,"12 Rue du Ponceau, Coulaines",OPERATIONAL,48.0252768,0.215093
Tournoi du dimanche,"21 Rue Edgar Brandt, Le Mans",OPERATIONAL,47.9936274,0.2140978
Athletic Union Du Mans,"65 Av. François Chancel, Le Mans",OPERATIONAL,48.01676920000001,0.1938572
J.S. COULAINES,"12 Rue du Ponceau, Coulaines",OPERATIONAL,48.025982,0.213872
UrbanSoccer Le Mans,"27 Av. du Panorama, Le Mans",OPERATIONAL,47.96290399999999,0.2185836
Sports Complex ASCA Raoul Rousselière,"Rue de Coup de Pied, La Chapelle-Saint-Aubin",OPERATIONAL,48.03281930000001,0.1674936
Le Padel,"19 Rue Geoffroy Martel, Vendôme",OPERATIONAL,47.7910113,1.0729798
4PADEL Orléans-Fleury,"113 Rue de Curembourg Etage 0, Fleury-les-Aubrais",OPERATIONAL,47.9415708,1.9358297
Let Padel,"10 Rue des Moines, Saint-Pryvé-Saint-Mesmin",OPERATIONAL,47.8876176,1.8739884
TENNIS CLUB D'INGRE,"14 Pl. de la Mairie, Ingré",OPERATIONAL,47.919277,1.839196
Karanta Orléans - Boutique spécialiste Tennis et padel,"10 Rue Louis Roguet, Orléans",OPERATIONAL,47.90018420000001,1.9064423
TENNIS CLUB CHEVILLY CERCOTTES /T3C,"46 Route Nationale 20, Cercottes",OPERATIONAL,48.027005,1.872966
UNION SPORTIVE MUNICIPALE OLIVET,"Rue de la Trésorerie, Olivet",OPERATIONAL,47.86541,1.897565
T.C. DE SAINT DENIS EN VAL,"Rue du Bourgneuf, Saint-Denis-en-Val",OPERATIONAL,47.877132,1.957808
LE FIVE Orléans Fleury,"113 Rue de Curembourg, Fleury-les-Aubrais",OPERATIONAL,47.9415754,1.9358176
UNION SPORTIVE MUNICIPALE SARAN,"146 Rue Maurice Claret, Saran",OPERATIONAL,47.9491533,1.8863357
As de la Trésorerie,"14 Rue des Moines, Orléans",OPERATIONAL,47.8874755,1.8739058
4PADEL Orléans-Fleury,"113 Rue de Curembourg Etage 0, Fleury-les-Aubrais",OPERATIONAL,47.9415708,1.9358297
T.C. DE SAINT DENIS EN VAL,"Rue du Bourgneuf, Saint-Denis-en-Val",OPERATIONAL,47.877132,1.957808
TENNIS CLUB DE TIGY,"Rue du Stade, Tigy",OPERATIONAL,47.795124,2.197965
TENNIS CLUB DE LA VALLEE DE L'OUANNE,"All. des Vergers, Château-Renard",OPERATIONAL,47.92787999999999,2.930928
Tennis Vergigny,"56 Rue des Bruyères, Vergigny",OPERATIONAL,47.9647774,3.7216331
SAINT FLORENTIN E.S.,"58 Rue des Bruyères, Saint-Florentin",OPERATIONAL,47.99392899999999,3.7248353
Tennis Vergigny,"56 Rue des Bruyères, Vergigny",OPERATIONAL,47.9647774,3.7216331
SAINT FLORENTIN E.S.,"58 Rue des Bruyères, Saint-Florentin",OPERATIONAL,47.99392899999999,3.7248353
4PADEL Mulhouse,"ZA du Carreau Anna, Decathlon Village, Wittenheim",OPERATIONAL,47.7969917,7.305707499999999
Tennis Rouffach,"Rue du Stade, Rouffach",OPERATIONAL,47.9519579,7.2997708
Foot 5 Padel Sports Bar,Wittenheim,OPERATIONAL,47.7958301,7.304526599999999
CCA ROUFFACH,"Rue du Stade, Munwiller",OPERATIONAL,47.953934,7.296327
LE FIVE Mulhouse,"ZA du carreau Anna, site du Décathlon Village, Wittenheim",OPERATIONAL,47.79602329999999,7.305034099999999
4PADEL Mulhouse,"ZA du Carreau Anna, Decathlon Village, Wittenheim",OPERATIONAL,47.7969917,7.305707499999999
Tennis Rouffach,"Rue du Stade, Rouffach",OPERATIONAL,47.9519579,7.2997708
Foot 5 Padel Sports Bar,Wittenheim,OPERATIONAL,47.7958301,7.304526599999999
CCA ROUFFACH,"Rue du Stade, Munwiller",OPERATIONAL,47.953934,7.296327
LE FIVE Mulhouse,"ZA du carreau Anna, site du Décathlon Village, Wittenheim",OPERATIONAL,47.79602329999999,7.305034099999999
Tennis Club,"17 Rue de la Cigogne, Wittelsheim",OPERATIONAL,47.7984513,7.227567700000001
Tennis Club de la Baie de Douarnenez,"8 All. Sainte-Croix, Douarnenez",OPERATIONAL,48.0863534,-4.316902799999999
PLONEVEZ PORZAY TC PORZAY,"Complexe sportif, Plomodiern",OPERATIONAL,48.125787,-4.220437
PLONEVEZ PORZAY TC PORZAY,"Complexe sportif, Plomodiern",OPERATIONAL,48.125787,-4.220437
TENNIS CLUB PONDI,"1 Rue Stanislas Compagnon, Le Sourn",OPERATIONAL,48.0550003,-2.9717879
TENNIS CLUB PONDI,"1 Rue Stanislas Compagnon, Le Sourn",OPERATIONAL,48.0550003,-2.9717879
Tennis Club,"Rue de la Libération, Médréac",OPERATIONAL,48.268888,-2.067511
Office Des Saint Méen Montauban (Siège),"46 Rue Saint-Malo, Montauban-de-Bretagne",OPERATIONAL,48.205469,-2.0433784
Tennis Club,"Rue de la Libération, Médréac",OPERATIONAL,48.268888,-2.067511
Padel Rennais,"35 Rue du Manoir de Servigné, Rennes",OPERATIONAL,48.1003733,-1.7320072
breizh padel,"Le Reynel, Bruz",OPERATIONAL,48.0575452,-1.7383599
The Garden Rennes,"Base de loisirs des Gayeulles, 1 Rue Pierre Nougaro, Rennes",OPERATIONAL,48.137746,-1.643304
"Magasin On-Court, Tennis & Padel","2 Rue du Poirier Nivet, Rennes",OPERATIONAL,48.132949,-1.661587
THORIGNE FOUILLARD TC,"5 Rue Charles Gounod, Thorigné-Fouillard",OPERATIONAL,48.153702,-1.580598
Complexe du Champ Brulon,Vern-sur-Seiche,OPERATIONAL,48.0349219,-1.597097
VERN SUR SEICHE US,"Rue du Champs Brulon, Vern-sur-Seiche",OPERATIONAL,48.0347973,-1.5970686
Squash de l'Hermine,"Rue Newton Décoparc, Montgermont",OPERATIONAL,48.1552612,-1.7064677
Cesson Tennis Club,"Bld De Dézerseul, Base De Loisirs, 1 Rue de la Chalotais, Cesson-Sévigné",OPERATIONAL,48.1178266,-1.6001689
Cap Multisports,"31 rue des merisiers, P.A, ZA de la Montgervalaise 1, La Mézière",OPERATIONAL,48.20152350000001,-1.7342808
The Garden Rennes,"Base de loisirs des Gayeulles, 1 Rue Pierre Nougaro, Rennes",OPERATIONAL,48.137746,-1.643304
"Magasin On-Court, Tennis & Padel","2 Rue du Poirier Nivet, Rennes",OPERATIONAL,48.132949,-1.661587
Tennis Club,"Rue des Charmilles, Châteaubourg",OPERATIONAL,48.1163482,-1.3821767
THORIGNE FOUILLARD TC,"5 Rue Charles Gounod, Thorigné-Fouillard",OPERATIONAL,48.153702,-1.580598
Complexe du Champ Brulon,Vern-sur-Seiche,OPERATIONAL,48.0349219,-1.597097
VERN SUR SEICHE US,"Rue du Champs Brulon, Vern-sur-Seiche",OPERATIONAL,48.0347973,-1.5970686
Tennis Club,"Rue des Charmilles, Châteaubourg",OPERATIONAL,48.1163482,-1.3821767
Sport In Park,"Zone Le Millénium, Rue des Gandonnières, Saint-Berthevin",OPERATIONAL,48.069874,-0.8061159999999999
ES BONCHAMP,"Rue des Sports, Bonchamp-lès-Laval",OPERATIONAL,48.077377,-0.701959
AS CHAPELLE ST AUBIN,"Rue de Coup de Pied, Le Mans",OPERATIONAL,48.033627,0.168329
AS CHAPELLE ST AUBIN,"Rue de Coup de Pied, Le Mans",OPERATIONAL,48.033627,0.168329
Tennis Club Les 3 Vallees,"12 Rue du Ponceau, Coulaines",OPERATIONAL,48.0252768,0.215093
J.S. COULAINES,"12 Rue du Ponceau, Coulaines",OPERATIONAL,48.025982,0.213872
ENTENTE SPORTIVE GATINAISE,"Rue de la Libération, Cepoy",OPERATIONAL,48.10814999999999,2.773069
EPINAL TC,"Rue Charles Perrault, Pouxeux",OPERATIONAL,48.185871,6.457325000000001
EPINAL TC,"Rue Charles Perrault, Pouxeux",OPERATIONAL,48.185871,6.457325000000001
Tennis Club,"Parc des Sports Intercommunal, Colmar",OPERATIONAL,48.16396899999999,7.315002
L'ETINCELLE - Club de sports & Restaurant,"Allée Georges Charpak, Sélestat",OPERATIONAL,48.254259,7.431158599999999
TC HILSENHEIM,"Rue d'Ebermunster, Hilsenheim",OPERATIONAL,48.290012,7.553961999999999
SELESTAT SPORT INDOOR,"2 allée Georges Charpak, Sélestat",OPERATIONAL,48.2541972,7.4306906
L'ETINCELLE - Club de sports & Restaurant,"Allée Georges Charpak, Sélestat",OPERATIONAL,48.254259,7.431158599999999
TC HILSENHEIM,"Rue d'Ebermunster, Hilsenheim",OPERATIONAL,48.290012,7.553961999999999
SELESTAT SPORT INDOOR,"2 allée Georges Charpak, Sélestat",OPERATIONAL,48.2541972,7.4306906
GDR TENNIS PADEL GUIPAVAS,"Le Moulin Neuf, Guipavas",OPERATIONAL,48.4459503,-4.3969589
TENNIS CLUB LE CONQUET,"Imp. John Fitzgerald Kennedy, Le Conquet",OPERATIONAL,48.356737,-4.76736
Tennis Club Brest,"4 Rue Florent Schmitt, Brest",OPERATIONAL,48.411688,-4.4972758
LE TREZ-HIR A.T.P.,"Stade Municipal, Plougonvelin",OPERATIONAL,48.341427,-4.718711
Brest Tennis Club Penfeld Buc,"Avenue de la libération (complexe sportif de la cavale blanche), Brest",OPERATIONAL,48.3982232,-4.5178056
GDR TENNIS PADEL GUIPAVAS,"Le Moulin Neuf, Guipavas",OPERATIONAL,48.4459503,-4.3969589
Tennis Club Brest,"4 Rue Florent Schmitt, Brest",OPERATIONAL,48.411688,-4.4972758
LANDERNEAU TENNIS CLUB DU PAYS,"All. des Jardins, Landerneau",OPERATIONAL,48.4493093,-4.2417406
